Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+08:00,26.990000,26.990000,26.889999,26.889999,36,0.000000,0.000000,0.000000
2024-01-03 00:00:00+08:00,26.900000,27.100000,26.900000,27.100000,620,0.000000,0.000000,0.000000
2024-01-04 00:00:00+08:00,27.100000,27.650000,27.100000,27.650000,112,0.000000,0.000000,0.000000
2024-01-05 00:00:00+08:00,27.540001,27.540001,27.330000,27.330000,3892,0.000000,0.000000,0.000000
2024-01-08 00:00:00+08:00,27.340000,27.340000,27.340000,27.340000,5,0.000000,0.000000,0.000000
2024-01-09 00:00:00+08:00,27.299999,27.299999,27.299999,27.299999,30,0.000000,0.000000,0.000000
2024-01-10 00:00:00+08:00,27.299999,27.299999,27.299999,27.299999,0,0.000000,0.000000,0.000000
2024-01-11 00:00:00+08:00,27.100000,27.180000,27.100000,27.180000,47,0.000000,0.000000,0.000000
2024-01-12 00:00:00+08:00,27.180000,27.180000,27.180000,27.180000,0,0.000000,0.000000,0.000000
2024-01-15 00:00:00+08:00,27.180000,27.180000,27.180000,27.180000,0,0.000000,0.000000,0.000000
2024-01-16 00:00:00+08:00,26.969999,26.969999,26.730000,26.740000,16,0.000000,0.000000,0.000000
2024-01-17 00:00:00+08:00,27.049999,27.049999,26.910000,26.910000,2530,0.000000,0.000000,0.000000
2024-01-18 00:00:00+08:00,26.910000,27.000000,26.910000,27.000000,2110,0.000000,0.000000,0.000000
2024-01-19 00:00:00+08:00,27.139999,27.200001,27.139999,27.200001,4354,0.000000,0.000000,0.000000
2024-01-22 00:00:00+08:00,27.200001,27.200001,27.200001,27.200001,2106,0.000000,0.000000,0.000000
2024-01-23 00:00:00+08:00,27.190001,27.190001,27.190001,27.190001,1,0.000000,0.000000,0.000000
2024-01-24 00:00:00+08:00,27.190001,27.299999,27.190001,27.299999,206,0.000000,0.000000,0.000000
2024-01-25 00:00:00+08:00,27.100000,27.100000,27.100000,27.100000,100,0.000000,0.000000,0.000000
2024-01-26 00:00:00+08:00,27.100000,27.100000,27.100000,27.100000,20,0.000000,0.000000,0.000000
2024-01-29 00:00:00+08:00,27.100000,27.120001,27.030001,27.030001,199,0.000000,0.000000,0.000000
2024-01-30 00:00:00+08:00,27.030001,27.030001,27.030001,27.030001,0,0.000000,0.000000,0.000000
2024-01-31 00:00:00+08:00,27.070000,27.070000,27.070000,27.070000,81,0.000000,0.000000,0.000000
2024-02-01 00:00:00+08:00,27.070000,27.070000,27.070000,27.070000,0,0.000000,0.000000,0.000000
2024-02-02 00:00:00+08:00,27.010000,27.010000,27.010000,27.010000,10,0.000000,0.000000,0.000000
2024-02-05 00:00:00+08:00,27.010000,27.100000,27.010000,27.100000,460,0.000000,0.000000,0.000000
2024-02-06 00:00:00+08:00,27.190001,27.190001,27.190001,27.190001,1,0.000000,0.000000,0.000000
2024-02-07 00:00:00+08:00,27.190001,27.190001,27.190001,27.190001,0,0.000000,0.000000,0.000000
2024-02-08 00:00:00+08:00,27.190001,27.190001,27.190001,27.190001,0,0.000000,0.000000,0.000000
2024-02-09 00:00:00+08:00,27.190001,27.190001,27.190001,27.190001,0,0.000000,0.000000,0.000000
2024-02-13 00:00:00+08:00,27.400000,27.400000,27.160000,27.160000,360,0.000000,0.000000,0.000000
2024-02-14 00:00:00+08:00,27.160000,27.160000,27.160000,27.160000,0,0.000000,0.000000,0.000000
2024-02-15 00:00:00+08:00,27.000000,27.240000,27.000000,27.240000,145,0.000000,0.000000,0.000000
2024-02-16 00:00:00+08:00,27.240000,27.240000,27.240000,27.240000,100,0.000000,0.000000,0.000000
2024-02-19 00:00:00+08:00,27.700001,27.959999,27.700001,27.959999,378,0.000000,0.000000,0.000000
2024-02-20 00:00:00+08:00,28.299999,28.299999,28.299999,28.299999,1,0.000000,0.000000,0.000000
2024-02-21 00:00:00+08:00,28.299999,28.299999,28.299999,28.299999,0,0.000000,0.000000,0.000000
2024-02-22 00:00:00+08:00,28.180000,28.200001,28.180000,28.200001,304,0.000000,0.000000,0.000000
2024-02-23 00:00:00+08:00,28.200001,28.200001,28.200001,28.200001,0,0.000000,0.000000,0.000000
2024-02-26 00:00:00+08:00,28.200001,28.200001,28.200001,28.200001,0,0.000000,0.000000,0.000000
