Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+08:00,479.500000,480.000000,477.500000,478.089996,192,0.000000,0.000000,0.000000
2024-01-03 00:00:00+08:00,477.880005,477.880005,474.000000,474.000000,536,0.000000,0.000000,0.000000
2024-01-04 00:00:00+08:00,474.000000,474.000000,470.010010,470.010010,373,0.000000,0.000000,0.000000
2024-01-05 00:00:00+08:00,467.899994,470.010010,467.100006,467.100006,196,0.000000,0.000000,0.000000
2024-01-08 00:00:00+08:00,471.250000,471.250000,468.359985,470.049988,291,0.000000,0.000000,0.000000
2024-01-09 00:00:00+08:00,476.000000,476.000000,475.500000,475.500000,102,0.000000,0.000000,0.000000
2024-01-10 00:00:00+08:00,475.519989,476.010010,475.500000,475.880005,207,0.000000,0.000000,0.000000
2024-01-11 00:00:00+08:00,475.880005,478.500000,475.880005,478.500000,198,0.000000,0.000000,0.000000
2024-01-12 00:00:00+08:00,478.500000,478.500000,477.779999,478.000000,268,0.000000,0.000000,0.000000
2024-01-15 00:00:00+08:00,478.000000,478.000000,478.000000,478.000000,0,0.000000,0.000000,0.000000
2024-01-16 00:00:00+08:00,476.859985,477.500000,475.619995,475.619995,58,0.000000,0.000000,0.000000
2024-01-17 00:00:00+08:00,475.619995,475.619995,474.399994,474.839996,150,0.000000,0.000000,0.000000
2024-01-18 00:00:00+08:00,473.899994,473.899994,473.500000,473.899994,79,0.000000,0.000000,0.000000
2024-01-19 00:00:00+08:00,474.100006,477.899994,474.100006,477.899994,121,0.000000,0.000000,0.000000
2024-01-22 00:00:00+08:00,481.000000,486.290009,481.000000,485.000000,233,0.000000,0.000000,0.000000
2024-01-23 00:00:00+08:00,486.299988,486.299988,485.000000,485.000000,605,0.000000,0.000000,0.000000
2024-01-24 00:00:00+08:00,486.029999,487.000000,486.029999,487.000000,206,0.000000,0.000000,0.000000
2024-01-25 00:00:00+08:00,487.000000,487.100006,486.010010,486.010010,75,0.000000,0.000000,0.000000
2024-01-26 00:00:00+08:00,487.100006,489.399994,487.100006,487.100006,250,0.000000,0.000000,0.000000
2024-01-29 00:00:00+08:00,487.200012,488.000000,487.200012,488.000000,301,0.000000,0.000000,0.000000
2024-01-30 00:00:00+08:00,491.299988,493.829987,491.299988,492.000000,175,0.000000,0.000000,0.000000
2024-01-31 00:00:00+08:00,491.820007,492.000000,490.000000,490.899994,156,0.000000,0.000000,0.000000
2024-02-01 00:00:00+08:00,490.000000,490.000000,485.000000,486.000000,355,0.000000,0.000000,0.000000
2024-02-02 00:00:00+08:00,491.720001,494.790009,491.720001,493.739990,337,0.000000,0.000000,0.000000
2024-02-05 00:00:00+08:00,495.489990,496.140015,494.010010,495.899994,340,0.000000,0.000000,0.000000
2024-02-06 00:00:00+08:00,497.000000,497.000000,495.000000,495.890015,160,0.000000,0.000000,0.000000
2024-02-07 00:00:00+08:00,496.299988,496.980011,494.700012,495.000000,116,0.000000,0.000000,0.000000
2024-02-08 00:00:00+08:00,498.309998,500.000000,498.309998,499.989990,264,0.000000,0.000000,0.000000
2024-02-09 00:00:00+08:00,500.000000,500.000000,498.380005,498.380005,54,0.000000,0.000000,0.000000
2024-02-13 00:00:00+08:00,501.000000,503.029999,500.170013,502.130005,137,0.000000,0.000000,0.000000
2024-02-14 00:00:00+08:00,498.380005,498.380005,496.200012,496.369995,325,0.000000,0.000000,0.000000
2024-02-15 00:00:00+08:00,500.010010,502.500000,500.010010,502.500000,216,0.000000,0.000000,0.000000
2024-02-16 00:00:00+08:00,502.500000,504.459991,502.500000,503.190002,80,0.000000,0.000000,0.000000
2024-02-19 00:00:00+08:00,502.489990,502.500000,500.000000,500.010010,161,0.000000,0.000000,0.000000
2024-02-20 00:00:00+08:00,500.989990,500.989990,498.600006,500.000000,182,0.000000,0.000000,0.000000
2024-02-21 00:00:00+08:00,498.720001,498.720001,496.010010,498.230011,291,0.000000,0.000000,0.000000
2024-02-22 00:00:00+08:00,498.200012,504.000000,498.200012,504.000000,464,0.000000,0.000000,0.000000
2024-02-23 00:00:00+08:00,505.170013,509.989990,505.170013,509.980011,402,0.000000,0.000000,0.000000
2024-02-26 00:00:00+08:00,509.529999,509.549988,506.959991,507.500000,107,0.000000,0.000000,0.000000
2024-02-27 00:00:00+08:00,507.850006,507.989990,507.000000,507.850006,114,0.000000,0.000000,0.000000
2024-02-28 00:00:00+08:00,508.000000,509.459991,507.850006,508.399994,310,0.000000,0.000000,0.000000
2024-02-29 00:00:00+08:00,509.000000,509.309998,506.850006,507.700012,1224,0.000000,0.000000,0.000000
2024-03-01 00:00:00+08:00,507.700012,512.299988,507.700012,512.299988,187,0.000000,0.000000,0.000000
2024-03-04 00:00:00+08:00,512.659973,515.000000,512.659973,514.989990,172,0.000000,0.000000,0.000000
2024-03-05 00:00:00+08:00,514.989990,515.000000,513.000000,513.000000,643,0.000000,0.000000,0.000000
2024-03-06 00:00:00+08:00,511.000000,511.000000,509.250000,510.000000,386,0.000000,0.000000,0.000000
2024-03-07 00:00:00+08:00,511.410004,511.959991,510.000000,510.000000,1728,0.000000,0.000000,0.000000
2024-03-08 00:00:00+08:00,511.690002,518.159973,511.690002,516.599976,362,0.000000,0.000000,0.000000
2024-03-11 00:00:00+08:00,514.440002,514.440002,512.010010,512.179993,1583,0.000000,0.000000,0.000000
2024-03-12 00:00:00+08:00,513.500000,515.989990,513.500000,515.000000,95,0.000000,0.000000,0.000000
2024-03-13 00:00:00+08:00,515.500000,519.989990,515.500000,519.989990,134,0.000000,0.000000,0.000000
2024-03-14 00:00:00+08:00,519.640015,519.989990,519.000000,519.989990,85,0.000000,0.000000,0.000000
2024-03-15 00:00:00+08:00,518.000000,518.000000,515.000000,516.349976,845,0.000000,0.000000,0.000000
