Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,0.405000,0.410000,0.400000,0.405000,85100,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.400000,0.405000,0.400000,0.405000,6200,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.405000,0.410000,0.400000,0.400000,26400,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.400000,0.400000,0.400000,0.400000,14900,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.400000,0.405000,0.395000,0.395000,197200,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.400000,0.400000,0.395000,0.395000,31400,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.395000,0.395000,0.395000,0.395000,8100,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.395000,0.400000,0.395000,0.395000,95100,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.395000,0.395000,0.395000,0.395000,34300,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.395000,0.400000,0.385000,0.400000,396700,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.395000,0.395000,0.395000,0.395000,37000,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.395000,0.395000,0.380000,0.380000,80100,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.380000,0.380000,0.380000,0.380000,0,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.390000,0.390000,0.385000,0.385000,20100,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.385000,0.390000,0.385000,0.385000,19800,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.380000,0.385000,0.380000,0.385000,202000,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.390000,0.390000,0.380000,0.385000,134000,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.380000,0.380000,0.380000,0.380000,107200,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.380000,0.385000,0.380000,0.385000,173300,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.385000,0.385000,0.380000,0.380000,245000,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.380000,0.385000,0.375000,0.385000,99800,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.385000,0.385000,0.385000,0.385000,0,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.385000,0.385000,0.385000,0.385000,50000,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.385000,0.385000,0.380000,0.380000,50000,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.385000,0.385000,0.385000,0.385000,23000,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.390000,0.390000,0.390000,0.390000,161700,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.390000,0.400000,0.390000,0.400000,142700,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.400000,0.400000,0.385000,0.390000,5400,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.390000,0.395000,0.390000,0.390000,62000,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.395000,0.400000,0.395000,0.400000,105600,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.415000,0.415000,0.405000,0.410000,1203800,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.410000,0.410000,0.410000,0.410000,337600,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.410000,0.420000,0.410000,0.415000,296400,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.415000,0.420000,0.415000,0.415000,268800,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.420000,0.425000,0.420000,0.420000,325100,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.420000,0.425000,0.420000,0.425000,33600,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.425000,0.425000,0.420000,0.425000,228800,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.425000,0.425000,0.420000,0.425000,223600,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.425000,0.430000,0.420000,0.425000,302400,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.425000,0.430000,0.425000,0.430000,256500,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.430000,0.440000,0.425000,0.440000,1698100,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.425000,0.425000,0.420000,0.425000,1705000,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.425000,0.425000,0.420000,0.425000,275500,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.425000,0.425000,0.415000,0.415000,823000,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.420000,0.430000,0.410000,0.430000,789400,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.435000,0.435000,0.420000,0.425000,241600,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.430000,0.430000,0.415000,0.415000,275900,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.425000,0.425000,0.415000,0.425000,21400,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.425000,0.425000,0.425000,0.425000,69500,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.425000,0.430000,0.420000,0.425000,193500,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.425000,0.435000,0.425000,0.435000,609300,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.435000,0.435000,0.430000,0.430000,15700,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.430000,0.430000,0.425000,0.425000,131500,0.000000,0.000000
