Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,0.035000,0.037000,0.035000,0.037000,303300,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.037000,0.037000,0.037000,0.037000,0,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.036000,0.036000,0.036000,0.036000,484400,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,20000,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.035000,0.036000,0.035000,0.035000,115900,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.035000,0.037000,0.035000,0.035000,572800,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,8000,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.035000,0.037000,0.035000,0.035000,819000,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.035000,0.036000,0.034000,0.035000,179000,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.036000,0.036000,0.034000,0.035000,280600,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,572800,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.034000,0.034000,0.034000,0.034000,48700,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.034000,0.035000,0.034000,0.035000,462300,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.035000,0.037000,0.034000,0.035000,325800,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.035000,0.038000,0.035000,0.038000,431500,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.038000,0.038000,0.038000,0.038000,0,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.036000,0.036000,0.036000,0.036000,432800,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.034000,0.036000,0.034000,0.036000,132600,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,495500,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.034000,0.035000,0.033000,0.035000,1435700,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.034000,0.034000,0.034000,0.034000,183200,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.034000,0.035000,0.034000,0.035000,1050400,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,449400,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.035000,0.036000,0.034000,0.034000,657800,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.034000,0.035000,0.034000,0.034000,573200,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.034000,0.035000,0.034000,0.035000,319400,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,683300,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,249200,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,1420200,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,79600,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,347000,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,1326500,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.035000,0.037000,0.035000,0.035000,219600,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,1147600,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,491000,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.036000,0.036000,0.035000,0.035000,159000,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.036000,0.037000,0.036000,0.036000,523400,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.036000,0.036000,0.036000,0.036000,0,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.037000,0.037000,0.036000,0.036000,639100,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.036000,0.036000,0.036000,0.036000,354900,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.036000,0.036000,0.036000,0.036000,170000,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,344700,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,153300,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.035000,0.036000,0.034000,0.034000,220600,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.036000,0.036000,0.034000,0.034000,49900,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.034000,0.036000,0.034000,0.034000,2700,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.036000,0.036000,0.034000,0.035000,7900,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.035000,0.035000,0.035000,0.035000,0,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.034000,0.034000,0.034000,0.034000,53300,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.034000,0.034000,0.034000,0.034000,30000,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.034000,0.034000,0.034000,0.034000,7500,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.034000,0.036000,0.034000,0.035000,50800,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.035000,0.035000,0.034000,0.034000,616400,0.000000,0.000000
