Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,7.752598,8.341403,7.752598,8.341403,1300,0.000000,0.000000
2024-01-03 00:00:00+08:00,8.341403,8.341403,8.047000,8.341403,6300,0.000000,0.000000
2024-01-04 00:00:00+08:00,8.341403,8.439538,8.282522,8.341403,4300,0.000000,0.000000
2024-01-05 00:00:00+08:00,8.439537,8.439537,8.282521,8.282521,1700,0.000000,0.000000
2024-01-08 00:00:00+08:00,8.164761,8.243268,8.145134,8.243268,2500,0.000000,0.000000
2024-01-09 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-10 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-11 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-12 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-15 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-16 00:00:00+08:00,8.243268,8.243268,8.243268,8.243268,0,0.000000,0.000000
2024-01-17 00:00:00+08:00,8.194202,8.243268,8.047000,8.047000,2200,0.000000,0.000000
2024-01-18 00:00:00+08:00,8.047000,8.047000,8.047000,8.047000,0,0.000000,0.000000
2024-01-19 00:00:00+08:00,8.047000,8.047000,8.047000,8.047000,0,0.000000,0.000000
2024-01-22 00:00:00+08:00,7.948866,7.978306,7.801664,7.801664,9100,0.000000,0.000000
2024-01-23 00:00:00+08:00,7.850732,7.850732,7.752598,7.801664,3500,0.000000,0.000000
2024-01-24 00:00:00+08:00,7.801665,7.850732,7.615210,7.850732,2700,0.000000,0.000000
2024-01-25 00:00:00+08:00,8.037187,8.037187,8.037187,8.037187,200,0.000000,0.000000
2024-01-26 00:00:00+08:00,7.968493,8.047000,7.968493,8.047000,7800,0.000000,0.000000
2024-01-29 00:00:00+08:00,8.037186,8.037186,7.850732,7.850732,800,0.000000,0.000000
2024-01-30 00:00:00+08:00,8.037186,8.047000,7.870359,7.939053,1400,0.000000,0.000000
2024-01-31 00:00:00+08:00,7.948866,8.037186,7.840918,7.948866,3000,0.000000,0.000000
2024-02-01 00:00:00+08:00,7.948866,7.948866,7.948866,7.948866,200,0.000000,0.000000
2024-02-02 00:00:00+08:00,8.047000,8.086254,7.556329,7.556329,5400,0.000000,0.000000
2024-02-05 00:00:00+08:00,7.713344,7.713344,7.556329,7.556329,2700,0.000000,0.000000
2024-02-06 00:00:00+08:00,7.556329,7.556329,7.556329,7.556329,0,0.000000,0.000000
2024-02-07 00:00:00+08:00,7.850732,7.850732,7.850732,7.850732,5000,0.000000,0.000000
2024-02-08 00:00:00+08:00,7.899799,7.899799,7.899799,7.899799,100,0.000000,0.000000
2024-02-09 00:00:00+08:00,8.047000,8.047000,7.909613,7.909613,18900,0.000000,0.000000
2024-02-13 00:00:00+08:00,7.968493,8.047000,7.968493,8.047000,1700,0.000000,0.000000
2024-02-14 00:00:00+08:00,8.027373,8.027373,8.027373,8.027373,2000,0.000000,0.000000
2024-02-15 00:00:00+08:00,8.047000,8.047000,8.047000,8.047000,2800,0.000000,0.000000
2024-02-16 00:00:00+08:00,8.200000,8.200000,8.200000,8.200000,25700,0.153000,0.000000
2024-02-19 00:00:00+08:00,8.200000,8.200000,8.200000,8.200000,0,0.000000,0.000000
2024-02-20 00:00:00+08:00,8.060000,8.060000,8.060000,8.060000,400,0.000000,0.000000
2024-02-21 00:00:00+08:00,8.000000,8.200000,8.000000,8.200000,800,0.000000,0.000000
2024-02-22 00:00:00+08:00,8.200000,8.200000,8.200000,8.200000,1200,0.000000,0.000000
2024-02-23 00:00:00+08:00,8.200000,8.200000,8.060000,8.080000,1100,0.000000,0.000000
2024-02-26 00:00:00+08:00,8.080000,8.080000,7.800000,7.800000,1100,0.000000,0.000000
2024-02-27 00:00:00+08:00,8.100000,8.100000,8.100000,8.100000,700,0.000000,0.000000
2024-02-28 00:00:00+08:00,8.100000,8.100000,8.100000,8.100000,1800,0.000000,0.000000
2024-02-29 00:00:00+08:00,8.100000,8.100000,8.100000,8.100000,0,0.000000,0.000000
2024-03-01 00:00:00+08:00,8.200000,8.200000,8.150000,8.150000,1000,0.000000,0.000000
2024-03-04 00:00:00+08:00,8.200000,8.210000,8.200000,8.200000,5100,0.000000,0.000000
2024-03-05 00:00:00+08:00,8.150000,8.150000,8.150000,8.150000,600,0.000000,0.000000
2024-03-06 00:00:00+08:00,8.200000,8.200000,8.100000,8.200000,800,0.000000,0.000000
2024-03-07 00:00:00+08:00,8.200000,8.200000,8.200000,8.200000,2400,0.000000,0.000000
2024-03-08 00:00:00+08:00,8.200000,8.200000,8.200000,8.200000,0,0.000000,0.000000
2024-03-11 00:00:00+08:00,8.200000,8.400000,8.200000,8.200000,1800,0.000000,0.000000
2024-03-12 00:00:00+08:00,8.200000,8.250000,8.150000,8.150000,3500,0.000000,0.000000
2024-03-13 00:00:00+08:00,8.210000,8.210000,8.100000,8.200000,5100,0.000000,0.000000
2024-03-14 00:00:00+08:00,8.200000,8.400000,8.200000,8.230000,2500,0.000000,0.000000
2024-03-15 00:00:00+08:00,8.220000,8.220000,8.220000,8.220000,100,0.000000,0.000000
