Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,0.260000,0.260000,0.260000,0.260000,0,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.260000,0.260000,0.260000,0.260000,0,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.260000,0.260000,0.260000,0.260000,0,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.225000,0.255000,0.225000,0.255000,20100,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,0,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,100,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.245000,0.250000,0.245000,0.250000,12000,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,5000,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.245000,0.245000,0.245000,0.245000,116000,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.240000,0.250000,0.240000,0.250000,30000,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,0,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,10000,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.235000,0.235000,0.235000,0.235000,0,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.245000,0.255000,0.240000,0.255000,178200,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.260000,0.260000,0.240000,0.240000,260700,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.250000,0.250000,0.250000,0.250000,800,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.245000,0.270000,0.245000,0.265000,156600,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.265000,0.265000,0.255000,0.255000,331300,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.255000,0.265000,0.245000,0.260000,106800,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.260000,0.280000,0.260000,0.280000,37400,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.275000,0.280000,0.265000,0.265000,132400,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.265000,0.280000,0.265000,0.280000,175000,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.280000,0.285000,0.270000,0.280000,618200,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.280000,0.285000,0.275000,0.285000,925200,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.280000,0.290000,0.280000,0.290000,1150900,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.290000,0.295000,0.290000,0.295000,175000,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.295000,0.305000,0.295000,0.300000,600200,0.000000,0.000000
