Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,0.129000,0.131000,0.127000,0.131000,29300,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.129000,0.131000,0.128000,0.131000,14100,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.129000,0.130000,0.129000,0.130000,5100,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,100,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.130000,0.132000,0.128000,0.130000,15600,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.129000,0.131000,0.129000,0.131000,300,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,500,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,900,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.129000,0.130000,0.127000,0.130000,24100,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.130000,0.130000,0.129000,0.130000,5200,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.129000,0.132000,0.127000,0.131000,39800,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.131000,0.131000,0.131000,0.131000,0,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.129000,0.131000,0.125000,0.131000,30100,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.129000,0.131000,0.128000,0.131000,7200,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.131000,0.131000,0.129000,0.131000,1700,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.131000,0.131000,0.131000,0.131000,200,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.130000,0.130000,0.129000,0.130000,10600,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.129000,0.132000,0.128000,0.131000,5800,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.131000,0.131000,0.131000,0.131000,0,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.129000,0.132000,0.129000,0.132000,31000,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.132000,0.132000,0.132000,0.132000,0,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.129000,0.131000,0.127000,0.131000,22100,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.129000,0.131000,0.127000,0.130000,103600,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.129000,0.130000,0.129000,0.130000,35300,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.129000,0.132000,0.129000,0.132000,10700,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.129000,0.132000,0.129000,0.132000,40200,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.129000,0.131000,0.125000,0.130000,118900,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.129000,0.130000,0.128000,0.130000,64400,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.129000,0.130000,0.127000,0.130000,81000,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.129000,0.130000,0.129000,0.130000,20600,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,20500,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,10200,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,90700,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,10400,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,11100,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.128000,0.130000,0.128000,0.129000,84200,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.128000,0.130000,0.128000,0.130000,7700,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.130000,0.130000,0.130000,0.130000,0,0.000000,0.000000
