Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+08:00,0.468000,0.468000,0.468000,0.468000,390,0.000000,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.452000,0.452000,0.452000,0.452000,1000,0.000000,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.452000,0.452000,0.452000,0.452000,0,0.000000,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.452000,0.452000,0.452000,0.452000,14600,0.000000,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.432000,0.432000,0.432000,0.432000,7000,0.000000,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.430000,0.430000,0.430000,0.430000,24100,0.000000,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.430000,0.430000,0.430000,0.430000,0,0.000000,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.430000,0.430000,0.430000,0.430000,0,0.000000,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.437000,0.437000,0.437000,0.437000,50000,0.000000,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.437000,0.437000,0.437000,0.437000,0,0.000000,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.420000,0.420000,0.413000,0.413000,3029,0.000000,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.403000,0.403000,0.390000,0.392000,69900,0.000000,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.392000,0.394000,0.390000,0.393000,226501,0.000000,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.395000,0.395000,0.395000,0.395000,500,0.000000,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.395000,0.395000,0.391000,0.391000,400,0.000000,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.395000,0.395000,0.395000,0.395000,1006,0.000000,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.402000,0.402000,0.402000,0.402000,161820,0.000000,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.410000,0.410000,0.410000,0.410000,28000,0.000000,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.410000,0.410000,0.405000,0.406000,10500,0.000000,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.406000,0.406000,0.399000,0.399000,1007,0.000000,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.391000,0.391000,0.385000,0.385000,185025,0.000000,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.386000,0.386000,0.386000,0.386000,6615,0.000000,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.385000,0.385000,0.380000,0.380000,16042,0.000000,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.380000,0.390000,0.379000,0.379000,36899,0.000000,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.378000,0.378000,0.378000,0.378000,100,0.000000,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.401000,0.401000,0.400000,0.401000,31500,0.000000,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.404000,0.411000,0.404000,0.411000,65280,0.000000,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.394000,0.395000,0.394000,0.395000,785,0.000000,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.390000,0.390000,0.386000,0.386000,6567,0.000000,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.400000,0.400000,0.399000,0.399000,64400,0.000000,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.390000,0.398000,0.390000,0.398000,600,0.000000,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.392000,0.401000,0.392000,0.401000,820,0.000000,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.402000,0.415000,0.402000,0.413000,87600,0.000000,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.409000,0.409000,0.403000,0.403000,8400,0.000000,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.406000,0.406000,0.402000,0.402000,160690,0.000000,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.414000,0.423000,0.414000,0.419000,90328,0.000000,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.413000,0.413000,0.413000,0.413000,5000,0.000000,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.422000,0.422000,0.422000,0.422000,75800,0.000000,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.422000,0.422000,0.420000,0.420000,23002,0.000000,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.419000,0.419000,0.419000,0.419000,12951,0.000000,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.431000,0.431000,0.424000,0.424000,10500,0.000000,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.424000,0.424000,0.424000,0.424000,0,0.000000,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.422000,0.422000,0.422000,0.422000,10000,0.000000,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.428000,0.428000,0.428000,0.428000,3100,0.000000,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.428000,0.428000,0.428000,0.428000,0,0.000000,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.410000,0.410000,0.410000,0.410000,720,0.000000,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.420000,0.420000,0.420000,0.420000,6000,0.000000,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.415000,0.415000,0.415000,0.415000,334,0.000000,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.426000,0.430000,0.426000,0.430000,13362,0.000000,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.435000,0.452000,0.435000,0.452000,202790,0.000000,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.450000,0.456000,0.450000,0.456000,30086,0.000000,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.448000,0.448000,0.448000,0.448000,133,0.000000,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.434000,0.437000,0.434000,0.437000,4008,0.000000,0.000000,0.000000
