Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,2.400000,2.450000,2.340000,2.340000,548900,0.000000,0.000000
2024-01-03 00:00:00+08:00,2.340000,2.370000,2.250000,2.270000,813300,0.000000,0.000000
2024-01-04 00:00:00+08:00,2.260000,2.290000,2.240000,2.260000,504400,0.000000,0.000000
2024-01-05 00:00:00+08:00,2.250000,2.290000,2.250000,2.280000,540100,0.000000,0.000000
2024-01-08 00:00:00+08:00,2.290000,2.290000,2.210000,2.220000,792500,0.000000,0.000000
2024-01-09 00:00:00+08:00,2.230000,2.240000,2.210000,2.210000,442600,0.000000,0.000000
2024-01-10 00:00:00+08:00,2.210000,2.210000,2.180000,2.180000,700000,0.000000,0.000000
2024-01-11 00:00:00+08:00,2.180000,2.240000,2.170000,2.220000,540200,0.000000,0.000000
2024-01-12 00:00:00+08:00,2.220000,2.230000,2.180000,2.190000,506200,0.000000,0.000000
2024-01-15 00:00:00+08:00,2.190000,2.230000,2.190000,2.200000,387700,0.000000,0.000000
2024-01-16 00:00:00+08:00,2.200000,2.220000,2.170000,2.170000,433800,0.000000,0.000000
2024-01-17 00:00:00+08:00,2.170000,2.180000,2.100000,2.100000,1856600,0.000000,0.000000
2024-01-18 00:00:00+08:00,2.100000,2.120000,2.080000,2.080000,849400,0.000000,0.000000
2024-01-19 00:00:00+08:00,2.090000,2.130000,2.080000,2.110000,820200,0.000000,0.000000
2024-01-22 00:00:00+08:00,2.110000,2.110000,2.020000,2.040000,994800,0.000000,0.000000
2024-01-23 00:00:00+08:00,2.050000,2.070000,2.000000,2.020000,1247600,0.000000,0.000000
2024-01-24 00:00:00+08:00,2.020000,2.060000,2.010000,2.050000,1261200,0.000000,0.000000
2024-01-25 00:00:00+08:00,2.060000,2.100000,2.050000,2.060000,630600,0.000000,0.000000
2024-01-26 00:00:00+08:00,2.070000,2.130000,2.070000,2.090000,1678700,0.000000,0.000000
2024-01-29 00:00:00+08:00,2.100000,2.130000,2.070000,2.090000,917400,0.000000,0.000000
2024-01-30 00:00:00+08:00,2.080000,2.120000,2.080000,2.100000,623900,0.000000,0.000000
2024-01-31 00:00:00+08:00,2.080000,2.080000,1.980000,2.000000,1446200,0.000000,0.000000
2024-02-01 00:00:00+08:00,2.000000,2.060000,1.990000,2.060000,1037800,0.000000,0.000000
2024-02-02 00:00:00+08:00,2.060000,2.090000,2.020000,2.060000,592000,0.000000,0.000000
2024-02-05 00:00:00+08:00,2.040000,2.090000,2.020000,2.040000,698800,0.000000,0.000000
2024-02-06 00:00:00+08:00,2.020000,2.080000,2.020000,2.070000,437000,0.000000,0.000000
2024-02-07 00:00:00+08:00,2.090000,2.090000,2.030000,2.030000,456200,0.000000,0.000000
2024-02-08 00:00:00+08:00,2.030000,2.120000,2.030000,2.100000,628600,0.000000,0.000000
2024-02-09 00:00:00+08:00,2.060000,2.100000,2.060000,2.080000,159800,0.000000,0.000000
2024-02-13 00:00:00+08:00,2.060000,2.100000,2.040000,2.040000,362800,0.000000,0.000000
2024-02-14 00:00:00+08:00,2.020000,2.080000,2.000000,2.060000,467600,0.000000,0.000000
2024-02-15 00:00:00+08:00,2.070000,2.090000,2.030000,2.080000,445900,0.000000,0.000000
2024-02-16 00:00:00+08:00,2.080000,2.120000,2.070000,2.110000,424900,0.000000,0.000000
2024-02-19 00:00:00+08:00,2.100000,2.100000,2.060000,2.060000,240400,0.000000,0.000000
2024-02-20 00:00:00+08:00,2.060000,2.080000,2.030000,2.070000,699000,0.000000,0.000000
2024-02-21 00:00:00+08:00,2.050000,2.090000,2.050000,2.080000,610900,0.000000,0.000000
2024-02-22 00:00:00+08:00,2.080000,2.180000,2.070000,2.150000,1215200,0.000000,0.000000
2024-02-23 00:00:00+08:00,2.150000,2.170000,2.100000,2.150000,595700,0.000000,0.000000
2024-02-26 00:00:00+08:00,2.150000,2.190000,2.140000,2.150000,653800,0.000000,0.000000
2024-02-27 00:00:00+08:00,2.140000,2.180000,2.140000,2.160000,531700,0.000000,0.000000
2024-02-28 00:00:00+08:00,2.150000,2.190000,2.130000,2.150000,698000,0.000000,0.000000
2024-02-29 00:00:00+08:00,2.180000,2.180000,2.110000,2.110000,530100,0.000000,0.000000
2024-03-01 00:00:00+08:00,2.110000,2.120000,2.060000,2.070000,543400,0.000000,0.000000
2024-03-04 00:00:00+08:00,2.050000,2.060000,2.000000,2.020000,1003200,0.000000,0.000000
2024-03-05 00:00:00+08:00,2.010000,2.030000,2.010000,2.010000,294200,0.000000,0.000000
2024-03-06 00:00:00+08:00,2.010000,2.040000,1.990000,2.000000,821800,0.000000,0.000000
2024-03-07 00:00:00+08:00,2.000000,2.060000,1.990000,2.030000,778600,0.000000,0.000000
2024-03-08 00:00:00+08:00,2.090000,2.170000,2.070000,2.140000,1343800,0.000000,0.000000
2024-03-11 00:00:00+08:00,2.120000,2.190000,2.110000,2.150000,1343400,0.000000,0.000000
2024-03-12 00:00:00+08:00,2.140000,2.180000,2.140000,2.170000,926100,0.000000,0.000000
2024-03-13 00:00:00+08:00,2.170000,2.200000,2.160000,2.190000,886800,0.000000,0.000000
2024-03-14 00:00:00+08:00,2.190000,2.230000,2.170000,2.190000,716400,0.000000,0.000000
2024-03-15 00:00:00+08:00,2.170000,2.180000,2.150000,2.180000,1959000,0.000000,0.000000
