Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+08:00,253.100006,254.229996,252.860001,254.029999,443,0.000000,0.000000,0.000000
2024-01-03 00:00:00+08:00,253.869995,253.899994,253.380005,253.380005,611,0.000000,0.000000,0.000000
2024-01-04 00:00:00+08:00,251.979996,252.149994,251.470001,251.699997,535,0.000000,0.000000,0.000000
2024-01-05 00:00:00+08:00,255.000000,255.000000,251.850006,252.000000,574,0.000000,0.000000,0.000000
2024-01-08 00:00:00+08:00,252.009995,252.009995,250.000000,250.149994,936,0.000000,0.000000,0.000000
2024-01-09 00:00:00+08:00,250.309998,250.580002,250.080002,250.580002,500,0.000000,0.000000,0.000000
2024-01-10 00:00:00+08:00,250.000000,251.070007,250.000000,251.070007,678,0.000000,0.000000,0.000000
2024-01-11 00:00:00+08:00,251.100006,251.100006,250.179993,250.330002,84,0.000000,0.000000,0.000000
2024-01-12 00:00:00+08:00,250.619995,251.350006,250.619995,251.350006,394,0.000000,0.000000,0.000000
2024-01-15 00:00:00+08:00,251.350006,251.350006,251.350006,251.350006,0,0.000000,0.000000,0.000000
2024-01-16 00:00:00+08:00,254.089996,254.089996,253.520004,253.520004,425,0.000000,0.000000,0.000000
2024-01-17 00:00:00+08:00,253.500000,253.500000,251.449997,252.029999,1931,0.000000,0.000000,0.000000
2024-01-18 00:00:00+08:00,251.949997,251.949997,249.929993,250.669998,523,0.000000,0.000000,0.000000
2024-01-19 00:00:00+08:00,251.820007,252.220001,251.479996,252.199997,52,0.000000,0.000000,0.000000
2024-01-22 00:00:00+08:00,251.889999,251.979996,251.160004,251.380005,992,0.000000,0.000000,0.000000
2024-01-23 00:00:00+08:00,251.380005,253.000000,250.059998,251.820007,464,0.000000,0.000000,0.000000
2024-01-24 00:00:00+08:00,251.820007,251.820007,251.449997,251.729996,137,0.000000,0.000000,0.000000
2024-01-25 00:00:00+08:00,252.699997,252.699997,249.960007,249.960007,861,0.000000,0.000000,0.000000
2024-01-26 00:00:00+08:00,251.110001,251.110001,251.000000,251.100006,49,0.000000,0.000000,0.000000
2024-01-29 00:00:00+08:00,251.250000,251.800003,251.250000,251.750000,63,0.000000,0.000000,0.000000
2024-01-30 00:00:00+08:00,252.440002,253.000000,251.850006,252.910004,870,0.000000,0.000000,0.000000
2024-01-31 00:00:00+08:00,252.779999,253.080002,252.509995,253.020004,198,0.000000,0.000000,0.000000
2024-02-01 00:00:00+08:00,253.020004,254.000000,253.020004,253.660004,536,0.000000,0.000000,0.000000
2024-02-02 00:00:00+08:00,255.000000,255.000000,254.169998,254.449997,544,0.000000,0.000000,0.000000
2024-02-05 00:00:00+08:00,253.800003,253.800003,252.000000,252.080002,760,0.000000,0.000000,0.000000
2024-02-06 00:00:00+08:00,252.750000,252.750000,252.449997,252.449997,226,0.000000,0.000000,0.000000
2024-02-07 00:00:00+08:00,254.949997,254.949997,253.000000,253.059998,139,0.000000,0.000000,0.000000
2024-02-08 00:00:00+08:00,253.600006,253.600006,252.899994,252.899994,82,0.000000,0.000000,0.000000
2024-02-09 00:00:00+08:00,253.619995,253.699997,253.619995,253.660004,142,0.000000,0.000000,0.000000
2024-02-13 00:00:00+08:00,252.039993,252.399994,251.500000,252.399994,618,0.000000,0.000000,0.000000
2024-02-14 00:00:00+08:00,250.000000,250.000000,248.800003,248.820007,883,0.000000,0.000000,0.000000
2024-02-15 00:00:00+08:00,248.820007,248.899994,248.789993,248.899994,256,0.000000,0.000000,0.000000
2024-02-16 00:00:00+08:00,249.800003,250.160004,249.729996,250.050003,642,0.000000,0.000000,0.000000
2024-02-19 00:00:00+08:00,251.559998,252.000000,251.559998,251.600006,148,0.000000,0.000000,0.000000
2024-02-20 00:00:00+08:00,251.550003,252.000000,251.500000,252.000000,116,0.000000,0.000000,0.000000
2024-02-21 00:00:00+08:00,252.220001,252.800003,252.000000,252.500000,114,0.000000,0.000000,0.000000
2024-02-22 00:00:00+08:00,252.300003,252.309998,252.300003,252.300003,167,0.000000,0.000000,0.000000
2024-02-23 00:00:00+08:00,253.000000,253.000000,251.429993,251.429993,164,0.000000,0.000000,0.000000
2024-02-26 00:00:00+08:00,252.800003,253.500000,252.800003,253.460007,929,0.000000,0.000000,0.000000
2024-02-27 00:00:00+08:00,253.460007,253.679993,253.199997,253.679993,743,0.000000,0.000000,0.000000
2024-02-28 00:00:00+08:00,253.009995,253.169998,252.800003,252.839996,97,0.000000,0.000000,0.000000
2024-02-29 00:00:00+08:00,252.880005,253.750000,252.880005,253.589996,352,0.000000,0.000000,0.000000
2024-03-01 00:00:00+08:00,252.779999,255.250000,252.779999,254.460007,574,0.000000,0.000000,0.000000
2024-03-04 00:00:00+08:00,259.290009,259.619995,258.820007,259.579987,524,0.000000,0.000000,0.000000
2024-03-05 00:00:00+08:00,262.700012,264.209991,262.549988,264.010010,1635,0.000000,0.000000,0.000000
2024-03-06 00:00:00+08:00,264.000000,264.540009,263.980011,264.040009,1136,0.000000,0.000000,0.000000
2024-03-07 00:00:00+08:00,264.359985,267.239990,264.359985,266.500000,791,0.000000,0.000000,0.000000
2024-03-08 00:00:00+08:00,266.690002,267.320007,266.000000,267.179993,870,0.000000,0.000000,0.000000
2024-03-11 00:00:00+08:00,268.000000,269.130005,268.000000,268.209991,984,0.000000,0.000000,0.000000
2024-03-12 00:00:00+08:00,268.989990,268.989990,267.989990,268.239990,610,0.000000,0.000000,0.000000
2024-03-13 00:00:00+08:00,267.000000,267.000000,266.000000,266.619995,309,0.000000,0.000000,0.000000
2024-03-14 00:00:00+08:00,266.630005,268.230011,266.630005,267.459991,506,0.000000,0.000000,0.000000
2024-03-15 00:00:00+08:00,266.000000,268.450012,266.000000,268.399994,1612,0.000000,0.000000,0.000000
