Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+08:00,3.310000,3.329000,3.293000,3.300000,421771,0.000000,0.000000,0.000000
2024-01-03 00:00:00+08:00,3.297000,3.297000,3.265000,3.265000,373904,0.000000,0.000000,0.000000
2024-01-04 00:00:00+08:00,3.265000,3.266000,3.233000,3.241000,559683,0.000000,0.000000,0.000000
2024-01-05 00:00:00+08:00,3.242000,3.268000,3.242000,3.255000,122927,0.000000,0.000000,0.000000
2024-01-08 00:00:00+08:00,3.258000,3.285000,3.240000,3.255000,349782,0.000000,0.000000,0.000000
2024-01-09 00:00:00+08:00,3.272000,3.280000,3.261000,3.270000,381859,0.000000,0.000000,0.000000
2024-01-10 00:00:00+08:00,3.270000,3.275000,3.236000,3.244000,658634,0.000000,0.000000,0.000000
2024-01-11 00:00:00+08:00,3.260000,3.276000,3.248000,3.270000,93352,0.000000,0.000000,0.000000
2024-01-12 00:00:00+08:00,3.276000,3.276000,3.258000,3.258000,118213,0.000000,0.000000,0.000000
2024-01-15 00:00:00+08:00,3.258000,3.258000,3.258000,3.258000,0,0.000000,0.000000,0.000000
2024-01-16 00:00:00+08:00,3.259000,3.269000,3.245000,3.261000,258293,0.000000,0.000000,0.000000
2024-01-17 00:00:00+08:00,3.251000,3.251000,3.210000,3.211000,859262,0.000000,0.000000,0.000000
2024-01-18 00:00:00+08:00,3.218000,3.223000,3.205000,3.211000,623808,0.000000,0.000000,0.000000
2024-01-19 00:00:00+08:00,3.215000,3.237000,3.215000,3.224000,617437,0.000000,0.000000,0.000000
2024-01-22 00:00:00+08:00,3.230000,3.240000,3.220000,3.223000,508185,0.000000,0.000000,0.000000
2024-01-23 00:00:00+08:00,3.230000,3.234000,3.210000,3.210000,744641,0.000000,0.000000,0.000000
2024-01-24 00:00:00+08:00,3.221000,3.233000,3.205000,3.226000,375616,0.000000,0.000000,0.000000
2024-01-25 00:00:00+08:00,3.226000,3.226000,3.218000,3.218000,239287,0.000000,0.000000,0.000000
2024-01-26 00:00:00+08:00,3.219000,3.250000,3.219000,3.228000,505721,0.000000,0.000000,0.000000
2024-01-29 00:00:00+08:00,3.243000,3.244000,3.210000,3.210000,233089,0.000000,0.000000,0.000000
2024-01-30 00:00:00+08:00,3.211000,3.230000,3.211000,3.220000,229733,0.000000,0.000000,0.000000
2024-01-31 00:00:00+08:00,3.228000,3.236000,3.224000,3.225000,250895,0.000000,0.000000,0.000000
2024-02-01 00:00:00+08:00,3.225000,3.230000,3.206000,3.217000,232040,0.000000,0.000000,0.000000
2024-02-02 00:00:00+08:00,3.235000,3.267000,3.222000,3.251000,510331,0.000000,0.000000,0.000000
2024-02-05 00:00:00+08:00,3.251000,3.255000,3.203000,3.212000,1247458,0.000000,0.000000,0.000000
2024-02-06 00:00:00+08:00,3.222000,3.232000,3.200000,3.211000,1153271,0.000000,0.000000,0.000000
2024-02-07 00:00:00+08:00,3.220000,3.240000,3.220000,3.220000,399003,0.000000,0.000000,0.000000
2024-02-08 00:00:00+08:00,3.234000,3.235000,3.220000,3.220000,395339,0.000000,0.000000,0.000000
2024-02-09 00:00:00+08:00,3.219000,3.219000,3.199000,3.210000,699889,0.000000,0.000000,0.000000
2024-02-13 00:00:00+08:00,3.169000,3.189000,3.131000,3.145000,2015222,0.000000,0.000000,0.000000
2024-02-14 00:00:00+08:00,3.131000,3.149000,3.110000,3.142000,692436,0.000000,0.000000,0.000000
2024-02-15 00:00:00+08:00,3.158000,3.183000,3.152000,3.179000,390218,0.000000,0.000000,0.000000
2024-02-16 00:00:00+08:00,3.178000,3.241000,3.178000,3.220000,753001,0.000000,0.000000,0.000000
