Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2000-01-03 00:00:00+08:00,0.562436,0.618025,0.562436,0.618025,246000,0.000000,0.000000,0.778525
2000-01-04 00:00:00+08:00,0.595135,0.618025,0.575516,0.608215,149000,0.000000,0.000000,0.768715
2000-01-05 00:00:00+08:00,0.555896,0.588596,0.555896,0.555896,157000,0.000000,0.000000,0.716396
2000-01-06 00:00:00+08:00,0.559166,0.562436,0.552626,0.552626,165000,0.000000,0.000000,0.713126
2000-01-07 00:00:00+08:00,0.555896,0.568976,0.555896,0.562436,182000,0.000000,0.000000,0.722936
2000-01-10 00:00:00+08:00,0.568976,0.572246,0.549356,0.555896,161000,0.000000,0.000000,0.716396
2000-01-11 00:00:00+08:00,0.542816,0.562436,0.542816,0.555896,176000,0.000000,0.000000,0.716396
2000-01-12 00:00:00+08:00,0.562436,0.568976,0.555896,0.555896,214000,0.000000,0.000000,0.716396
2000-01-13 00:00:00+08:00,0.562436,0.562436,0.552626,0.552626,74000,0.000000,0.000000,0.713126
2000-01-14 00:00:00+08:00,0.565706,0.614755,0.565706,0.608215,2927000,0.000000,0.000000,0.768715
2000-01-17 00:00:00+08:00,0.614755,0.614755,0.582055,0.582055,164000,0.000000,0.000000,0.742555
2000-01-18 00:00:00+08:00,0.575515,0.575515,0.562436,0.562436,43000,0.000000,0.000000,0.722936
2000-01-19 00:00:00+08:00,0.562435,0.562435,0.546086,0.549356,71000,0.000000,0.000000,0.709856
2000-01-20 00:00:00+08:00,0.552626,0.559166,0.549356,0.549356,107000,0.000000,0.000000,0.709856
2000-01-21 00:00:00+08:00,0.546086,0.546086,0.539546,0.539546,45000,0.000000,0.000000,0.700046
2000-01-24 00:00:00+08:00,0.536276,0.536276,0.523196,0.523196,207000,0.000000,0.000000,0.683696
2000-01-25 00:00:00+08:00,0.523196,0.529736,0.516656,0.523196,105000,0.000000,0.000000,0.683696
2000-01-26 00:00:00+08:00,0.526466,0.526466,0.526466,0.526466,15000,0.000000,0.000000,0.686966
2000-01-27 00:00:00+08:00,0.529736,0.536276,0.529736,0.529736,26000,0.000000,0.000000,0.690236
2000-01-28 00:00:00+08:00,0.529736,0.529736,0.529736,0.529736,21000,0.000000,0.000000,0.690236
2000-01-31 00:00:00+08:00,0.526466,0.526466,0.523196,0.523196,25000,0.000000,0.000000,0.683696
2000-02-01 00:00:00+08:00,0.523196,0.523196,0.516656,0.516656,48000,0.000000,0.000000,0.677156
2000-02-02 00:00:00+08:00,0.529736,0.529736,0.523196,0.523196,18000,0.000000,0.000000,0.683696
2000-02-03 00:00:00+08:00,0.526466,0.529736,0.526466,0.529736,7000,0.000000,0.000000,0.690236
2000-02-04 00:00:00+08:00,0.526466,0.542816,0.526466,0.526466,0,0.000000,0.000000,0.686966
2000-02-07 00:00:00+08:00,0.526466,0.526466,0.526466,0.526466,0,0.000000,0.000000,0.686966
2000-02-08 00:00:00+08:00,0.529736,0.529736,0.529736,0.529736,22000,0.000000,0.000000,0.690236
2000-02-09 00:00:00+08:00,0.542816,0.546086,0.523196,0.523196,30000,0.000000,0.000000,0.683696
2000-02-10 00:00:00+08:00,0.516656,0.516656,0.516656,0.516656,1000,0.000000,0.000000,0.677156
2000-02-11 00:00:00+08:00,0.529736,0.536276,0.523196,0.529736,20000,0.000000,0.000000,0.690236
2000-02-14 00:00:00+08:00,0.768444,0.784794,0.752094,0.768444,618400,0.000000,0.000000,0.928944
2000-02-15 00:00:00+08:00,0.784794,0.784794,0.735744,0.752094,449600,0.000000,0.000000,0.912594
2000-02-16 00:00:00+08:00,0.752094,0.752094,0.735744,0.735744,166800,0.000000,0.000000,0.896244
2000-02-17 00:00:00+08:00,0.735744,0.752094,0.735744,0.752094,346600,0.000000,0.000000,0.912594
2000-02-18 00:00:00+08:00,0.768444,0.801144,0.752094,0.784794,994200,0.000000,0.000000,0.945294
