Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2012-04-27 00:00:00+08:00,0.211705,0.233182,0.184091,0.193295,72205000,0.000000,0.000000,0.193295
2012-04-30 00:00:00+08:00,0.196364,0.202500,0.159545,0.184091,31233000,0.000000,0.000000,0.184094
2012-05-02 00:00:00+08:00,0.184091,0.196364,0.177955,0.181023,3622000,0.000000,0.000000,0.181030
2012-05-03 00:00:00+08:00,0.181023,0.190227,0.165682,0.168750,12528000,0.000000,0.000000,0.168760
2012-05-04 00:00:00+08:00,0.168750,0.171818,0.138068,0.147273,12351000,0.000000,0.000000,0.147286
2012-05-07 00:00:00+08:00,0.128864,0.131932,0.119045,0.119045,18878000,0.000000,0.000000,0.119061
2012-05-08 00:00:00+08:00,0.122114,0.125795,0.114750,0.115364,12714000,0.000000,0.000000,0.115384
2012-05-09 00:00:00+08:00,0.115364,0.115364,0.106773,0.108614,1230000,0.000000,0.000000,0.108637
2012-05-10 00:00:00+08:00,0.107386,0.107386,0.092045,0.092659,5731000,0.000000,0.000000,0.092685
2012-05-11 00:00:00+08:00,0.092045,0.095727,0.092045,0.094500,2754000,0.000000,0.000000,0.094530
2012-05-14 00:00:00+08:00,0.094500,0.094500,0.082227,0.082841,1119000,0.000000,0.000000,0.082874
2012-05-15 00:00:00+08:00,0.081614,0.086523,0.076705,0.078545,1097000,0.000000,0.000000,0.078581
2012-05-16 00:00:00+08:00,0.083455,0.083455,0.069955,0.069955,776000,0.000000,0.000000,0.069994
2012-05-17 00:00:00+08:00,0.074250,0.078545,0.069955,0.073023,480000,0.000000,0.000000,0.073066
2012-05-18 00:00:00+08:00,0.069341,0.073023,0.068727,0.073023,527000,0.000000,0.000000,0.073069
2012-05-21 00:00:00+08:00,0.068114,0.075477,0.066886,0.075477,546000,0.000000,0.000000,0.075526
2012-05-22 00:00:00+08:00,0.073636,0.073636,0.067500,0.068727,610000,0.000000,0.000000,0.068779
2012-05-23 00:00:00+08:00,0.069955,0.073636,0.068727,0.073636,218000,0.000000,0.000000,0.073692
2012-05-24 00:00:00+08:00,0.070568,0.073023,0.068727,0.072409,382000,0.000000,0.000000,0.072468
2012-05-25 00:00:00+08:00,0.072409,0.073636,0.068727,0.068727,347000,0.000000,0.000000,0.068789
2012-05-28 00:00:00+08:00,0.067500,0.067500,0.067500,0.067500,10000,0.000000,0.000000,0.067566
2012-05-29 00:00:00+08:00,0.070568,0.070568,0.070568,0.070568,262000,0.000000,0.000000,0.070637
2012-05-30 00:00:00+08:00,0.068727,0.068727,0.068727,0.068727,200000,0.000000,0.000000,0.068799
2012-05-31 00:00:00+08:00,0.068727,0.068727,0.066886,0.068114,312000,0.000000,0.000000,0.068189
2012-06-01 00:00:00+08:00,0.066886,0.066886,0.066886,0.066886,99000,0.000000,0.000000,0.066965
2012-06-04 00:00:00+08:00,0.066886,0.066886,0.066886,0.066886,0,0.000000,0.000000,0.066968
2012-06-05 00:00:00+08:00,0.066886,0.067500,0.066886,0.066886,221000,0.000000,0.000000,0.066971
2012-06-06 00:00:00+08:00,0.067500,0.085909,0.067500,0.085909,126000,0.000000,0.000000,0.085998
2012-06-07 00:00:00+08:00,0.085909,0.085909,0.085909,0.085909,0,0.000000,0.000000,0.086001
2012-06-08 00:00:00+08:00,0.073636,0.073636,0.066273,0.066273,163000,0.000000,0.000000,0.066368
2012-06-11 00:00:00+08:00,0.067500,0.067500,0.067500,0.067500,58000,0.000000,0.000000,0.067598
2012-06-12 00:00:00+08:00,0.067500,0.067500,0.067500,0.067500,12000,0.000000,0.000000,0.067602
2012-06-13 00:00:00+08:00,0.067500,0.068114,0.067500,0.067500,401000,0.000000,0.000000,0.067605
2012-06-14 00:00:00+08:00,0.066886,0.066886,0.066886,0.066886,41000,0.000000,0.000000,0.066994
2012-06-15 00:00:00+08:00,0.067500,0.069341,0.067500,0.067500,98000,0.000000,0.000000,0.067611
2012-06-18 00:00:00+08:00,0.068114,0.068727,0.067500,0.068727,123000,0.000000,0.000000,0.068842
2012-06-19 00:00:00+08:00,0.067500,0.068114,0.067500,0.067500,129000,0.000000,0.000000,0.067618
2012-06-20 00:00:00+08:00,0.068114,0.068114,0.067500,0.067500,80000,0.000000,0.000000,0.067621
2012-06-21 00:00:00+08:00,0.070568,0.070568,0.070568,0.070568,880000,0.000000,0.000000,0.070693
2012-06-22 00:00:00+08:00,0.070568,0.070568,0.070568,0.070568,0,0.000000,0.000000,0.070696
2012-06-25 00:00:00+08:00,0.068114,0.068114,0.066273,0.066273,113000,0.000000,0.000000,0.066404
2012-06-26 00:00:00+08:00,0.066273,0.067500,0.066273,0.066886,73000,0.000000,0.000000,0.067020
2012-06-27 00:00:00+08:00,0.066886,0.066886,0.066886,0.066886,30000,0.000000,0.000000,0.067024
2012-06-28 00:00:00+08:00,0.063818,0.065045,0.063205,0.064432,470000,0.000000,0.000000,0.064573
2012-06-29 00:00:00+08:00,0.064432,0.064432,0.064432,0.064432,0,0.000000,0.000000,0.064576
2012-07-02 00:00:00+08:00,0.064432,0.064432,0.063818,0.064432,91000,0.000000,0.000000,0.064580
