Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RClose
2017-03-28 00:00:00+08:00,0.730877,0.730877,0.730877,0.730877,0,0.000000,0.000000,0.000000,1.068447
2017-03-29 00:00:00+08:00,0.732039,0.732039,0.732039,0.732039,0,0.000000,0.000000,0.000000,1.069609
2017-03-30 00:00:00+08:00,0.733129,0.733129,0.733129,0.733129,0,0.000000,0.000000,0.000000,1.070699
2017-03-31 00:00:00+08:00,0.734726,0.734726,0.734726,0.734726,0,0.000000,0.000000,0.000000,1.072296
2017-04-03 00:00:00+08:00,0.737195,0.737195,0.737195,0.737195,0,0.000000,0.000000,0.000000,1.074765
2017-04-04 00:00:00+08:00,0.739084,0.739084,0.739084,0.739084,0,0.000000,0.000000,0.000000,1.076654
2017-04-05 00:00:00+08:00,0.742351,0.742351,0.742351,0.742351,0,0.000000,0.000000,0.000000,1.079921
2017-04-06 00:00:00+08:00,0.742206,0.742933,0.740754,0.741480,445500,0.000000,0.000000,0.000000,1.079050
2017-04-07 00:00:00+08:00,0.742206,0.743659,0.738575,0.743659,380300,0.000000,0.000000,0.000000,1.081229
2017-04-10 00:00:00+08:00,0.744385,0.744385,0.742206,0.742933,128400,0.000000,0.000000,0.000000,1.080503
2017-04-11 00:00:00+08:00,0.743659,0.745111,0.743659,0.744385,129200,0.000000,0.000000,0.000000,1.081955
2017-04-12 00:00:00+08:00,0.744385,0.744385,0.742933,0.744385,149900,0.000000,0.000000,0.000000,1.081955
2017-04-13 00:00:00+08:00,0.744385,0.746564,0.743659,0.746564,247000,0.000000,0.000000,0.000000,1.084134
2017-04-17 00:00:00+08:00,0.745111,0.745838,0.743659,0.745838,60300,0.000000,0.000000,0.000000,1.083408
2017-04-18 00:00:00+08:00,0.745111,0.747290,0.745111,0.747290,23800,0.000000,0.000000,0.000000,1.084860
2017-04-19 00:00:00+08:00,0.744385,0.746564,0.743659,0.746564,238200,0.000000,0.000000,0.000000,1.084134
2017-04-20 00:00:00+08:00,0.746564,0.748016,0.746564,0.747290,28900,0.000000,0.000000,0.000000,1.084860
2017-04-21 00:00:00+08:00,0.747290,0.748016,0.747290,0.747290,20400,0.000000,0.000000,0.000000,1.084860
2017-04-24 00:00:00+08:00,0.747290,0.747290,0.742933,0.745838,346100,0.000000,0.000000,0.000000,1.083408
2017-04-25 00:00:00+08:00,0.747290,0.747290,0.747290,0.747290,14000,0.000000,0.000000,0.000000,1.084860
2017-04-26 00:00:00+08:00,0.749469,0.750921,0.748016,0.749469,52800,0.000000,0.000000,0.000000,1.087039
2017-04-27 00:00:00+08:00,0.753100,0.756005,0.752374,0.756005,360500,0.000000,0.000000,0.000000,1.093575
2017-04-28 00:00:00+08:00,0.756005,0.756005,0.753826,0.753826,11400,0.000000,0.000000,0.000000,1.091396
2017-05-02 00:00:00+08:00,0.755278,0.755278,0.751647,0.752374,51000,0.000000,0.000000,0.000000,1.089944
2017-05-03 00:00:00+08:00,0.756731,0.757457,0.752374,0.757457,321100,0.000000,0.000000,0.000000,1.095027
2017-05-04 00:00:00+08:00,0.755278,0.758910,0.755278,0.758910,147500,0.000000,0.000000,0.000000,1.096480
2017-05-05 00:00:00+08:00,0.755278,0.755278,0.753100,0.753826,136100,0.000000,0.000000,0.000000,1.091396
2017-05-08 00:00:00+08:00,0.754552,0.756005,0.754552,0.755278,49000,0.000000,0.000000,0.000000,1.092848
2017-05-09 00:00:00+08:00,0.755278,0.757457,0.755278,0.756731,55700,0.000000,0.000000,0.000000,1.094301
2017-05-11 00:00:00+08:00,0.758910,0.759636,0.758910,0.759636,62700,0.000000,0.000000,0.000000,1.097206
2017-05-12 00:00:00+08:00,0.761088,0.761814,0.759636,0.761814,46100,0.000000,0.000000,0.000000,1.099384
2017-05-15 00:00:00+08:00,0.763993,0.763993,0.760362,0.760362,268600,0.000000,0.000000,0.000000,1.097932
2017-05-16 00:00:00+08:00,0.759636,0.762541,0.758910,0.762541,268500,0.000000,0.000000,0.000000,1.100111
2017-05-17 00:00:00+08:00,0.761815,0.761815,0.760362,0.760362,78200,0.000000,0.000000,0.000000,1.097932
2017-05-18 00:00:00+08:00,0.760362,0.761815,0.758910,0.761088,101700,0.000000,0.000000,0.000000,1.098658
2017-05-19 00:00:00+08:00,0.760362,0.763267,0.759636,0.763267,42000,0.000000,0.000000,0.000000,1.100837
2017-05-22 00:00:00+08:00,0.762540,0.763993,0.762540,0.763267,72000,0.000000,0.000000,0.000000,1.100837
2017-05-23 00:00:00+08:00,0.763267,0.766898,0.761814,0.766172,180100,0.000000,0.000000,0.000000,1.103742
2017-05-24 00:00:00+08:00,0.769077,0.769077,0.766172,0.767624,169400,0.000000,0.000000,0.000000,1.105194
2017-05-25 00:00:00+08:00,0.772708,0.773434,0.770529,0.770529,92100,0.000000,0.000000,0.000000,1.108099
2017-05-26 00:00:00+08:00,0.769803,0.769803,0.767624,0.767624,75000,0.000000,0.000000,0.000000,1.105194
2017-05-29 00:00:00+08:00,0.767624,0.771982,0.767624,0.771982,53000,0.000000,0.000000,0.000000,1.109552
2017-05-30 00:00:00+08:00,0.771982,0.773434,0.771982,0.773434,42000,0.000000,0.000000,0.000000,1.111004
2017-05-31 00:00:00+08:00,0.773434,0.774160,0.773434,0.773434,60400,0.000000,0.000000,0.000000,1.111004
2017-06-01 00:00:00+08:00,0.777065,0.777065,0.773434,0.777065,101000,0.000000,0.000000,0.000000,1.114635
2017-06-02 00:00:00+08:00,0.778518,0.779970,0.778518,0.779970,77500,0.000000,0.000000,0.000000,1.117540
2017-06-05 00:00:00+08:00,0.781423,0.781423,0.778518,0.778518,129400,0.000000,0.000000,0.000000,1.116088
2017-06-06 00:00:00+08:00,0.778518,0.779244,0.777065,0.779244,163900,0.000000,0.000000,0.000000,1.116814
2017-06-07 00:00:00+08:00,0.780696,0.780696,0.777065,0.778518,202300,0.000000,0.000000,0.000000,1.116088
2017-06-08 00:00:00+08:00,0.777792,0.779244,0.776339,0.777065,58300,0.000000,0.000000,0.000000,1.114635
2017-06-09 00:00:00+08:00,0.779244,0.782875,0.777792,0.782875,84000,0.000000,0.000000,0.000000,1.120445
2017-06-12 00:00:00+08:00,0.782149,0.783601,0.782149,0.782149,109500,0.000000,0.000000,0.000000,1.119719
2017-06-13 00:00:00+08:00,0.782149,0.783601,0.780697,0.782875,397900,0.000000,0.000000,0.000000,1.120445
2017-06-14 00:00:00+08:00,0.781423,0.782875,0.780697,0.782149,285800,0.000000,0.000000,0.000000,1.119719
2017-06-15 00:00:00+08:00,0.779970,0.779970,0.777065,0.777065,41700,0.000000,0.000000,0.000000,1.114635
2017-06-16 00:00:00+08:00,0.782875,0.782875,0.781423,0.781423,133800,0.000000,0.000000,0.000000,1.118993
2017-06-19 00:00:00+08:00,0.781423,0.782875,0.780697,0.782149,70000,0.000000,0.000000,0.000000,1.119719
2017-06-20 00:00:00+08:00,0.782875,0.783601,0.781423,0.782875,295900,0.000000,0.000000,0.000000,1.120445
2017-06-21 00:00:00+08:00,0.782149,0.782149,0.778518,0.779970,249000,0.000000,0.000000,0.000000,1.117540
2017-06-22 00:00:00+08:00,0.779970,0.785780,0.779970,0.784327,138800,0.000000,0.000000,0.000000,1.121897
2017-06-23 00:00:00+08:00,0.784327,0.786506,0.780696,0.784327,450300,0.000000,0.000000,0.000000,1.121897
2017-06-27 00:00:00+08:00,0.784328,0.801031,0.784328,0.798852,633100,0.000000,0.000000,0.000000,1.136422
2017-06-28 00:00:00+08:00,0.793769,0.793769,0.780697,0.782875,732400,0.000000,0.000000,0.000000,1.120445
2017-06-29 00:00:00+08:00,0.786506,0.786506,0.779970,0.779970,1721600,0.000000,0.000000,0.000000,1.117540
2017-06-30 00:00:00+08:00,0.782875,0.782875,0.779970,0.779970,203400,0.000000,0.000000,0.000000,1.117540
2017-07-03 00:00:00+08:00,0.789140,0.789140,0.781792,0.782527,487900,0.012480,0.000000,0.000000,1.107617
2017-07-04 00:00:00+08:00,0.783262,0.783262,0.777384,0.778119,228300,0.000000,0.000000,0.000000,1.103209
2017-07-05 00:00:00+08:00,0.778119,0.780323,0.778119,0.778853,75000,0.000000,0.000000,0.000000,1.103943
2017-07-06 00:00:00+08:00,0.782527,0.783997,0.781792,0.782527,65000,0.000000,0.000000,0.000000,1.107617
2017-07-07 00:00:00+08:00,0.781058,0.781058,0.779588,0.781058,54700,0.000000,0.000000,0.000000,1.106148
