Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2004-06-25 00:00:00+08:00,0.081249,0.084203,0.073862,0.075340,38771000,0.000000,0.000000,0.372840
2004-06-28 00:00:00+08:00,0.072385,0.088635,0.070908,0.088635,33049000,0.000000,0.000000,0.386135
2004-06-29 00:00:00+08:00,0.088635,0.094544,0.085680,0.090112,47372000,0.000000,0.000000,0.387612
2004-06-30 00:00:00+08:00,0.090112,0.090112,0.084203,0.085680,8281000,0.000000,0.000000,0.383180
2004-07-01 00:00:00+08:00,0.084203,0.085680,0.078294,0.081249,10195000,0.000000,0.000000,0.378749
2004-07-02 00:00:00+08:00,0.079771,0.085680,0.079771,0.082726,8054000,0.000000,0.000000,0.380226
2004-07-05 00:00:00+08:00,0.082726,0.082726,0.082726,0.082726,0,0.000000,0.000000,0.380226
2004-07-06 00:00:00+08:00,0.085680,0.090112,0.084203,0.084203,19067000,0.000000,0.000000,0.381703
2004-07-07 00:00:00+08:00,0.084203,0.085680,0.081249,0.084203,7617000,0.000000,0.000000,0.381703
2004-07-08 00:00:00+08:00,0.084203,0.084203,0.081249,0.081249,4306000,0.000000,0.000000,0.378749
2004-07-09 00:00:00+08:00,0.081249,0.084203,0.081249,0.082726,2118000,0.000000,0.000000,0.380226
2004-07-12 00:00:00+08:00,0.084203,0.084203,0.078294,0.079771,4503000,0.000000,0.000000,0.377271
2004-07-13 00:00:00+08:00,0.079771,0.079771,0.076817,0.076817,4087000,0.000000,0.000000,0.374317
2004-07-14 00:00:00+08:00,0.076817,0.076817,0.075340,0.075340,3592000,0.000000,0.000000,0.372840
2004-07-15 00:00:00+08:00,0.075340,0.078294,0.073862,0.073862,3333000,0.000000,0.000000,0.371362
2004-07-16 00:00:00+08:00,0.073862,0.076817,0.073862,0.073862,1522000,0.000000,0.000000,0.371362
2004-07-19 00:00:00+08:00,0.075340,0.075340,0.072385,0.072385,3934000,0.000000,0.000000,0.369885
2004-07-20 00:00:00+08:00,0.072385,0.072385,0.069431,0.072385,3715000,0.000000,0.000000,0.369885
2004-07-21 00:00:00+08:00,0.072385,0.075340,0.070908,0.070908,2537000,0.000000,0.000000,0.368408
2004-07-22 00:00:00+08:00,0.070908,0.070908,0.067953,0.067953,2729000,0.000000,0.000000,0.365453
2004-07-23 00:00:00+08:00,0.069431,0.070908,0.066476,0.067953,3490000,0.000000,0.000000,0.365453
2004-07-26 00:00:00+08:00,0.066476,0.067953,0.064999,0.067953,1022000,0.000000,0.000000,0.365453
2004-07-27 00:00:00+08:00,0.066476,0.069431,0.066476,0.067953,1905000,0.000000,0.000000,0.365453
2004-07-28 00:00:00+08:00,0.069431,0.070908,0.066476,0.066476,3403000,0.000000,0.000000,0.363976
