Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2005-11-25 00:00:00+08:00,0.161076,0.165103,0.148995,0.153022,5591000,0.000000,0.000000,0.153022
2005-11-28 00:00:00+08:00,0.153022,0.153022,0.136914,0.148995,766,0.000000,0.000000,0.149098
2005-11-29 00:00:00+08:00,0.144968,0.148995,0.140941,0.148995,485,0.000000,0.000000,0.149201
2005-11-30 00:00:00+08:00,0.144968,0.148995,0.140941,0.148995,995,0.000000,0.000000,0.149303
2005-12-01 00:00:00+08:00,0.140941,0.144968,0.140941,0.144968,235,0.000000,0.000000,0.145379
2005-12-02 00:00:00+08:00,0.136914,0.140941,0.132888,0.132888,498,0.000000,0.000000,0.133402
2005-12-05 00:00:00+08:00,0.136914,0.136914,0.128861,0.128861,360,0.000000,0.000000,0.129478
2005-12-06 00:00:00+08:00,0.132888,0.144968,0.132888,0.144968,431,0.000000,0.000000,0.145688
2005-12-07 00:00:00+08:00,0.144968,0.144968,0.140941,0.140941,132,0.000000,0.000000,0.141763
2005-12-08 00:00:00+08:00,0.140941,0.140941,0.140941,0.140941,0,0.000000,0.000000,0.141866
2005-12-09 00:00:00+08:00,0.144968,0.144968,0.140941,0.140941,30,0.000000,0.000000,0.141969
2005-12-12 00:00:00+08:00,0.140941,0.144968,0.140941,0.144968,55,0.000000,0.000000,0.146099
2005-12-13 00:00:00+08:00,0.144968,0.148995,0.144968,0.148995,115,0.000000,0.000000,0.150229
2005-12-14 00:00:00+08:00,0.148995,0.148995,0.148995,0.148995,450,0.000000,0.000000,0.150331
2005-12-15 00:00:00+08:00,0.148995,0.153022,0.148995,0.148995,271,0.000000,0.000000,0.150434
2005-12-16 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,100,0.000000,0.000000,0.154564
2005-12-19 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,0,0.000000,0.000000,0.154667
2005-12-20 00:00:00+08:00,0.153022,0.153022,0.144968,0.153022,20,0.000000,0.000000,0.154770
2005-12-21 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,0,0.000000,0.000000,0.154872
2005-12-22 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,0,0.000000,0.000000,0.154975
2005-12-23 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,0,0.000000,0.000000,0.155078
2005-12-27 00:00:00+08:00,0.157049,0.157049,0.157049,0.157049,20,0.000000,0.000000,0.159208
2005-12-28 00:00:00+08:00,0.144968,0.157049,0.144968,0.157049,84,0.000000,0.000000,0.159311
2005-12-29 00:00:00+08:00,0.157049,0.157049,0.157049,0.157049,118,0.000000,0.000000,0.159413
2005-12-30 00:00:00+08:00,0.157049,0.157049,0.153022,0.153022,405,0.000000,0.000000,0.155489
2006-01-03 00:00:00+08:00,0.157049,0.161076,0.157049,0.157049,445,0.000000,0.000000,0.159619
2006-01-04 00:00:00+08:00,0.161076,0.161076,0.161076,0.161076,52,0.000000,0.000000,0.163749
2006-01-05 00:00:00+08:00,0.161076,0.161076,0.161076,0.161076,110,0.000000,0.000000,0.163852
2006-01-06 00:00:00+08:00,0.161076,0.161076,0.161076,0.161076,15,0.000000,0.000000,0.163955
2006-01-09 00:00:00+08:00,0.161076,0.161076,0.161076,0.161076,50,0.000000,0.000000,0.164057
2006-01-10 00:00:00+08:00,0.161076,0.161076,0.161076,0.161076,0,0.000000,0.000000,0.164160
2006-01-11 00:00:00+08:00,0.161076,0.161076,0.157049,0.157049,65,0.000000,0.000000,0.160236
2006-01-12 00:00:00+08:00,0.153022,0.153022,0.153022,0.153022,20,0.000000,0.000000,0.156312
2006-01-13 00:00:00+08:00,0.157049,0.161076,0.157049,0.161076,200,0.000000,0.000000,0.164469
2006-01-16 00:00:00+08:00,0.161076,0.169130,0.161076,0.169130,58,0.000000,0.000000,0.172625
2006-01-17 00:00:00+08:00,0.169130,0.169130,0.165103,0.165103,50,0.000000,0.000000,0.168701
2006-01-18 00:00:00+08:00,0.169130,0.169130,0.169130,0.169130,310,0.000000,0.000000,0.172831
2006-01-19 00:00:00+08:00,0.169130,0.173157,0.169130,0.173157,50,0.000000,0.000000,0.176961
2006-01-20 00:00:00+08:00,0.173157,0.173157,0.169130,0.173157,105,0.000000,0.000000,0.177064
2006-01-23 00:00:00+08:00,0.173157,0.173157,0.173157,0.173157,5,0.000000,0.000000,0.177166
2006-01-24 00:00:00+08:00,0.173157,0.173157,0.169130,0.173157,80,0.000000,0.000000,0.177269
2006-01-25 00:00:00+08:00,0.173157,0.189264,0.173157,0.189264,833,0.000000,0.000000,0.193479
2006-01-26 00:00:00+08:00,0.189264,0.221479,0.189264,0.217452,1350,0.000000,0.000000,0.221770
2006-01-27 00:00:00+08:00,0.221479,0.225506,0.205372,0.217452,2013,0.000000,0.000000,0.221873
2006-01-30 00:00:00+08:00,0.217452,0.217452,0.217452,0.217452,0,0.000000,0.000000,0.221975
2006-01-31 00:00:00+08:00,0.217452,0.217452,0.217452,0.217452,0,0.000000,0.000000,0.222078
2006-02-01 00:00:00+08:00,0.221479,0.221479,0.217452,0.217452,384,0.000000,0.000000,0.222181
2006-02-02 00:00:00+08:00,0.217452,0.217452,0.205372,0.205372,272,0.000000,0.000000,0.210204
2006-02-03 00:00:00+08:00,0.209399,0.209399,0.205372,0.205372,310,0.000000,0.000000,0.210307
2006-02-06 00:00:00+08:00,0.205372,0.217452,0.205372,0.217452,963,0.000000,0.000000,0.222489
2006-02-07 00:00:00+08:00,0.217452,0.225506,0.217452,0.217452,1089,0.000000,0.000000,0.222592
2006-02-08 00:00:00+08:00,0.217452,0.217452,0.213425,0.217452,243,0.000000,0.000000,0.222695
2006-02-09 00:00:00+08:00,0.217452,0.221479,0.217452,0.221479,570,0.000000,0.000000,0.226825
2006-02-10 00:00:00+08:00,0.225506,0.233560,0.221479,0.229533,1623,0.000000,0.000000,0.234982
2006-02-13 00:00:00+08:00,0.233560,0.237587,0.229533,0.233560,895,0.000000,0.000000,0.239111
2006-02-14 00:00:00+08:00,0.229533,0.229533,0.221479,0.221479,805,0.000000,0.000000,0.227133
2006-02-15 00:00:00+08:00,0.225506,0.237587,0.225506,0.229533,2510,0.000000,0.000000,0.235290
2006-02-16 00:00:00+08:00,0.233560,0.233560,0.229533,0.233560,465,0.000000,0.000000,0.239420
2006-02-17 00:00:00+08:00,0.229533,0.229533,0.225506,0.225506,575,0.000000,0.000000,0.231469
2006-02-20 00:00:00+08:00,0.225506,0.225506,0.221479,0.221479,319,0.000000,0.000000,0.227544
2006-02-21 00:00:00+08:00,0.221479,0.225506,0.213425,0.225506,463,0.000000,0.000000,0.231674
2006-02-22 00:00:00+08:00,0.221479,0.225506,0.217452,0.217452,361,0.000000,0.000000,0.223723
2006-02-23 00:00:00+08:00,0.221479,0.221479,0.217452,0.221479,151,0.000000,0.000000,0.227853
2006-02-24 00:00:00+08:00,0.221479,0.229533,0.221479,0.229533,266,0.000000,0.000000,0.236010
2006-02-27 00:00:00+08:00,0.229533,0.229533,0.221479,0.225506,277,0.000000,0.000000,0.232085
2006-02-28 00:00:00+08:00,0.221479,0.225506,0.217452,0.221479,249,0.000000,0.000000,0.228161
2006-03-01 00:00:00+08:00,0.225506,0.229533,0.221479,0.225506,794,0.000000,0.000000,0.232291
2006-03-02 00:00:00+08:00,0.225506,0.229533,0.225506,0.225506,183,0.000000,0.000000,0.232394
2006-03-03 00:00:00+08:00,0.225506,0.225506,0.225506,0.225506,0,0.000000,0.000000,0.232497
2006-03-06 00:00:00+08:00,0.221479,0.229533,0.217452,0.229533,566,0.000000,0.000000,0.236626
2006-03-07 00:00:00+08:00,0.225506,0.233560,0.221479,0.229533,1042,0.000000,0.000000,0.236729
2006-03-08 00:00:00+08:00,0.229533,0.229533,0.221479,0.225506,666,0.000000,0.000000,0.232805
2006-03-09 00:00:00+08:00,0.225506,0.237587,0.225506,0.237587,1284,0.000000,0.000000,0.244989
2006-03-10 00:00:00+08:00,0.241614,0.253694,0.233560,0.245641,1816,0.000000,0.000000,0.253146
2006-03-13 00:00:00+08:00,0.245641,0.253694,0.245641,0.245641,1694,0.000000,0.000000,0.253248
2006-03-14 00:00:00+08:00,0.245641,0.249668,0.245641,0.245641,280,0.000000,0.000000,0.253351
2006-03-15 00:00:00+08:00,0.245641,0.245641,0.245641,0.245641,595,0.000000,0.000000,0.253454
2006-03-16 00:00:00+08:00,0.245641,0.245641,0.241614,0.245641,374,0.000000,0.000000,0.253557
2006-03-17 00:00:00+08:00,0.245641,0.269802,0.245641,0.265775,2110,0.000000,0.000000,0.273794
2006-03-20 00:00:00+08:00,0.265775,0.277856,0.265775,0.273829,760,0.000000,0.000000,0.281950
2006-03-21 00:00:00+08:00,0.273829,0.273829,0.265775,0.265775,260,0.000000,0.000000,0.273999
2006-03-22 00:00:00+08:00,0.265775,0.265775,0.265775,0.265775,325,0.000000,0.000000,0.274102
2006-03-23 00:00:00+08:00,0.261748,0.277856,0.261748,0.269802,897,0.000000,0.000000,0.278232
