Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2008-05-08 00:00:00+08:00,0.736276,0.778753,0.693799,0.707958,27600330,0.000000,0.000000,0.707958
2008-05-09 00:00:00+08:00,0.707958,0.722117,0.637162,0.651321,7555999,0.000000,0.000000,0.651362
2008-05-12 00:00:00+08:00,0.637162,0.665480,0.637162,0.665480,1450666,0.000000,0.000000,0.665562
2008-05-13 00:00:00+08:00,0.665480,0.665480,0.623003,0.637162,508999,0.000000,0.000000,0.637286
2008-05-14 00:00:00+08:00,0.637162,0.637162,0.594684,0.623003,1218999,0.000000,0.000000,0.623168
2008-05-15 00:00:00+08:00,0.623003,0.623003,0.580525,0.608844,1810999,0.000000,0.000000,0.609050
2008-05-16 00:00:00+08:00,0.608844,0.637162,0.580525,0.608844,2600333,0.000000,0.000000,0.609091
2008-05-20 00:00:00+08:00,0.608843,0.623003,0.580525,0.580525,1301333,0.000000,0.000000,0.580813
2008-05-21 00:00:00+08:00,0.580525,0.608844,0.580525,0.594684,363666,0.000000,0.000000,0.595014
2008-05-22 00:00:00+08:00,0.594684,0.608844,0.594684,0.594684,333666,0.000000,0.000000,0.595055
2008-05-23 00:00:00+08:00,0.608843,0.693798,0.608843,0.665480,6254999,0.000000,0.000000,0.665892
2008-05-26 00:00:00+08:00,0.665480,0.693798,0.651321,0.665480,908333,0.000000,0.000000,0.665933
2008-05-27 00:00:00+08:00,0.665480,0.693798,0.665480,0.679639,1479666,0.000000,0.000000,0.680134
2008-05-28 00:00:00+08:00,0.679639,0.679639,0.651321,0.651321,735666,0.000000,0.000000,0.651857
2008-05-29 00:00:00+08:00,0.665480,0.665480,0.637162,0.651321,527333,0.000000,0.000000,0.651898
2008-05-30 00:00:00+08:00,0.651321,0.651321,0.623003,0.637162,874999,0.000000,0.000000,0.637780
2008-06-02 00:00:00+08:00,0.637162,0.637162,0.594684,0.594684,1073999,0.000000,0.000000,0.595343
2008-06-03 00:00:00+08:00,0.594684,0.608844,0.594684,0.608844,754333,0.000000,0.000000,0.609545
