Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2000-01-03 00:00:00+08:00,0.517322,0.536584,0.517322,0.520074,75870,0.000000,0.000000,0.805510
2000-01-04 00:00:00+08:00,0.520074,0.522825,0.514570,0.520074,31816,0.000000,0.000000,0.805510
2000-01-05 00:00:00+08:00,0.506315,0.506315,0.484301,0.484301,41606,0.000000,0.000000,0.769737
2000-01-06 00:00:00+08:00,0.487053,0.487053,0.481549,0.484301,78317,0.000000,0.000000,0.769737
2000-01-07 00:00:00+08:00,0.495308,0.506315,0.492556,0.506315,11013,0.000000,0.000000,0.791751
2000-01-10 00:00:00+08:00,0.506315,0.506315,0.492556,0.495308,30592,0.000000,0.000000,0.780744
2000-01-11 00:00:00+08:00,0.533832,0.533832,0.476046,0.492556,50172,0.000000,0.000000,0.777992
2000-01-12 00:00:00+08:00,0.489805,0.489805,0.487053,0.489805,31816,0.000000,0.000000,0.775241
2000-01-13 00:00:00+08:00,0.489805,0.489805,0.478798,0.484301,9789,0.000000,0.000000,0.769737
2000-01-14 00:00:00+08:00,0.470543,0.484301,0.470543,0.484301,25697,0.000000,0.000000,0.769737
2000-01-17 00:00:00+08:00,0.487053,0.487053,0.484301,0.484301,12237,0.000000,0.000000,0.769737
2000-01-18 00:00:00+08:00,0.473294,0.473294,0.473294,0.473294,4894,0.000000,0.000000,0.758730
2000-01-19 00:00:00+08:00,0.476046,0.476046,0.473294,0.473294,13460,0.000000,0.000000,0.758730
2000-01-20 00:00:00+08:00,0.467791,0.473294,0.465040,0.467791,40382,0.000000,0.000000,0.753227
2000-01-21 00:00:00+08:00,0.467791,0.467791,0.462288,0.465040,13460,0.000000,0.000000,0.750476
2000-01-24 00:00:00+08:00,0.448529,0.451281,0.445778,0.451281,13460,0.000000,0.000000,0.736717
2000-01-25 00:00:00+08:00,0.462288,0.484301,0.451281,0.484301,19579,0.000000,0.000000,0.769737
2000-01-26 00:00:00+08:00,0.495308,0.495308,0.467791,0.476046,7342,0.000000,0.000000,0.761482
2000-01-27 00:00:00+08:00,0.473294,0.473294,0.470543,0.473294,13460,0.000000,0.000000,0.758730
2000-01-28 00:00:00+08:00,0.495308,0.495308,0.470543,0.470543,42829,0.000000,0.000000,0.755979
2000-01-31 00:00:00+08:00,0.473294,0.473294,0.473294,0.473294,3671,0.000000,0.000000,0.758730
2000-02-01 00:00:00+08:00,0.484301,0.487053,0.484301,0.487053,20803,0.000000,0.000000,0.772489
2000-02-02 00:00:00+08:00,0.481549,0.481549,0.467791,0.473294,11013,0.000000,0.000000,0.758730
2000-02-03 00:00:00+08:00,0.473294,0.473294,0.470543,0.470543,7342,0.000000,0.000000,0.755979
2000-02-04 00:00:00+08:00,0.467791,0.467791,0.462288,0.462288,14684,0.000000,0.000000,0.747724
2000-02-07 00:00:00+08:00,0.462288,0.462288,0.462288,0.462288,0,0.000000,0.000000,0.747724
2000-02-08 00:00:00+08:00,0.462288,0.462288,0.462288,0.462288,1223,0.000000,0.000000,0.747724
2000-02-09 00:00:00+08:00,0.456785,0.456785,0.454033,0.454033,23250,0.000000,0.000000,0.739469
2000-02-10 00:00:00+08:00,0.451281,0.454033,0.445778,0.454033,12237,0.000000,0.000000,0.739469
2000-02-11 00:00:00+08:00,0.445778,0.456785,0.445778,0.451281,36711,0.000000,0.000000,0.736717
2000-02-14 00:00:00+08:00,0.451281,0.456785,0.451281,0.456785,20803,0.000000,0.000000,0.742221
2000-02-15 00:00:00+08:00,0.470543,0.470543,0.459536,0.459536,6118,0.000000,0.000000,0.744972
2000-02-16 00:00:00+08:00,0.451281,0.459536,0.451281,0.459536,19579,0.000000,0.000000,0.744972
2000-02-17 00:00:00+08:00,0.448529,0.448529,0.448529,0.448529,12237,0.000000,0.000000,0.733965
2000-02-18 00:00:00+08:00,0.451281,0.459536,0.451281,0.459536,31816,0.000000,0.000000,0.744972
2000-02-21 00:00:00+08:00,0.459536,0.459536,0.459536,0.459536,12237,0.000000,0.000000,0.744972
2000-02-22 00:00:00+08:00,0.445778,0.445778,0.440274,0.443026,9789,0.000000,0.000000,0.728462
