Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2002-01-18 00:00:00+08:00,0.237101,0.248956,0.225246,0.233149,20081088,0.000000,0.000000,0.410831
2002-01-21 00:00:00+08:00,0.233149,0.241052,0.229197,0.233149,2153952,0.000000,0.000000,0.410831
2002-01-22 00:00:00+08:00,0.233149,0.233149,0.213391,0.217342,1159488,0.000000,0.000000,0.395024
2002-01-23 00:00:00+08:00,0.213391,0.217342,0.213391,0.217342,1087776,0.000000,0.000000,0.395024
2002-01-24 00:00:00+08:00,0.217342,0.221294,0.205487,0.205487,3583872,0.000000,0.000000,0.383169
2002-01-25 00:00:00+08:00,0.209438,0.221294,0.205487,0.213391,5931360,0.000000,0.000000,0.391073
2002-01-28 00:00:00+08:00,0.213391,0.221294,0.213391,0.217342,2517696,0.000000,0.000000,0.395024
2002-01-29 00:00:00+08:00,0.217342,0.221294,0.213391,0.217342,1640736,0.000000,0.000000,0.395024
2002-01-30 00:00:00+08:00,0.209438,0.217342,0.209438,0.209438,975456,0.000000,0.000000,0.387120
2002-01-31 00:00:00+08:00,0.209438,0.209438,0.209438,0.209438,0,0.000000,0.000000,0.387120
2002-02-01 00:00:00+08:00,0.213391,0.213391,0.205487,0.205487,1368576,0.000000,0.000000,0.383169
2002-02-04 00:00:00+08:00,0.201535,0.205487,0.193632,0.197583,710208,0.000000,0.000000,0.375265
2002-02-05 00:00:00+08:00,0.193632,0.193632,0.181777,0.181777,715392,0.000000,0.000000,0.359459
2002-02-06 00:00:00+08:00,0.185728,0.185728,0.181777,0.185728,405216,0.000000,0.000000,0.363410
2002-02-07 00:00:00+08:00,0.185728,0.185728,0.169922,0.173873,393120,0.000000,0.000000,0.351555
2002-02-08 00:00:00+08:00,0.173873,0.181777,0.173873,0.177825,268704,0.000000,0.000000,0.355507
2002-02-11 00:00:00+08:00,0.181777,0.181777,0.177825,0.177825,170208,0.000000,0.000000,0.355507
2002-02-12 00:00:00+08:00,0.177825,0.177825,0.177825,0.177825,0,0.000000,0.000000,0.355507
2002-02-13 00:00:00+08:00,0.177825,0.177825,0.177825,0.177825,0,0.000000,0.000000,0.355507
2002-02-14 00:00:00+08:00,0.181777,0.181777,0.173873,0.173873,324000,0.000000,0.000000,0.351555
2002-02-15 00:00:00+08:00,0.173873,0.173873,0.173873,0.173873,94176,0.000000,0.000000,0.351555
2002-02-18 00:00:00+08:00,0.169922,0.169922,0.165970,0.165970,239328,0.000000,0.000000,0.343652
2002-02-19 00:00:00+08:00,0.165970,0.165970,0.162019,0.162019,226368,0.000000,0.000000,0.339701
2002-02-20 00:00:00+08:00,0.162019,0.162019,0.162019,0.162019,165024,0.000000,0.000000,0.339701
2002-02-21 00:00:00+08:00,0.165970,0.169922,0.165970,0.169922,282528,0.000000,0.000000,0.347604
2002-02-22 00:00:00+08:00,0.165970,0.165970,0.165970,0.165970,101088,0.000000,0.000000,0.343652
