Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2023-08-25 00:00:00+08:00,1.030000,1.100000,0.980000,1.017000,61325,0.000000,0.000000,1.017000
2023-08-28 00:00:00+08:00,1.024000,1.031000,1.024000,1.031000,35500,0.000000,0.000000,1.031000
2023-08-29 00:00:00+08:00,1.030000,1.030000,1.029000,1.029000,3267,0.000000,0.000000,1.029000
2023-08-30 00:00:00+08:00,1.025000,1.025000,1.025000,1.026000,3000,0.000000,0.000000,1.026000
2023-08-31 00:00:00+08:00,1.033000,1.040000,1.033000,1.036000,259400,0.000000,0.000000,1.036000
2023-09-04 00:00:00+08:00,1.041000,1.041000,1.037000,1.040000,17725,0.000000,0.000000,1.040000
2023-09-05 00:00:00+08:00,1.043000,1.043000,1.043000,1.040000,96200,0.000000,0.000000,1.040000
2023-09-06 00:00:00+08:00,1.043000,1.043000,1.043000,1.044000,3000,0.000000,0.000000,1.044000
2023-09-07 00:00:00+08:00,1.055000,1.055000,1.055000,1.050000,104800,0.000000,0.000000,1.050000
2023-09-08 00:00:00+08:00,1.059000,1.059000,1.055000,1.053000,2450,0.000000,0.000000,1.053000
2023-09-11 00:00:00+08:00,1.056000,1.056000,1.056000,1.041000,10000,0.000000,0.000000,1.041000
2023-09-12 00:00:00+08:00,1.056000,1.058000,1.038000,1.056000,333711,0.000000,0.000000,1.056000
2023-09-13 00:00:00+08:00,1.058000,1.058000,1.058000,1.050000,20,0.000000,0.000000,1.050000
2023-09-14 00:00:00+08:00,1.100000,1.100000,1.039000,1.023000,20080,0.000000,0.000000,1.023000
2023-09-15 00:00:00+08:00,1.027000,1.027000,1.027000,1.027000,0,0.000000,0.000000,1.027000
2023-09-18 00:00:00+08:00,1.100000,1.100000,1.019000,1.014000,15046,0.000000,0.000000,1.014000
2023-09-19 00:00:00+08:00,1.010000,1.010000,1.010000,1.014000,56400,0.000000,0.000000,1.014000
2023-09-20 00:00:00+08:00,1.018000,1.018000,1.018000,1.019000,81,0.000000,0.000000,1.019000
2023-09-21 00:00:00+08:00,1.016000,1.016000,1.016000,1.018000,100000,0.000000,0.000000,1.018000
2023-09-22 00:00:00+08:00,0.982000,0.982000,0.982000,0.991000,102000,0.000000,0.000000,0.991000
2023-09-25 00:00:00+08:00,0.980000,0.980000,0.980000,0.956000,18,0.000000,0.000000,0.956000
2023-09-26 00:00:00+08:00,1.020000,1.020000,1.020000,1.020000,0,0.000000,0.000000,1.020000
2023-09-27 00:00:00+08:00,0.930000,0.930000,0.930000,0.940000,45,0.000000,0.000000,0.940000
2023-09-28 00:00:00+08:00,0.940000,0.940000,0.940000,0.941000,10000,0.000000,0.000000,0.941000
2023-09-29 00:00:00+08:00,0.949000,0.949000,0.949000,0.949000,0,0.000000,0.000000,0.949000
2023-10-02 00:00:00+08:00,0.950000,0.950000,0.950000,0.950000,0,0.000000,0.000000,0.950000
2023-10-03 00:00:00+08:00,0.924000,0.924000,0.924000,0.924000,0,0.000000,0.000000,0.924000
2023-10-04 00:00:00+08:00,0.921000,0.921000,0.921000,0.921000,0,0.000000,0.000000,0.921000
2023-10-05 00:00:00+08:00,0.914000,0.914000,0.914000,0.914000,0,0.000000,0.000000,0.914000
2023-10-06 00:00:00+08:00,0.924000,0.924000,0.924000,0.923000,98000,0.000000,0.000000,0.923000
