Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RClose
2012-06-25 00:00:00+08:00,1.159979,1.159979,1.159979,1.159979,1000,0.000000,0.000000,0.000000,1.357979
2012-07-27 00:00:00+08:00,1.196999,1.196999,1.196999,1.196999,4000,0.000000,0.000000,0.000000,1.394999
2012-07-30 00:00:00+08:00,1.203644,1.203644,1.203644,1.203644,1000,0.000000,0.000000,0.000000,1.401644
2012-09-05 00:00:00+08:00,1.142892,1.142892,1.142892,1.142892,3000,0.000000,0.000000,0.000000,1.340892
2012-09-06 00:00:00+08:00,1.206492,1.206492,1.206492,1.206492,2000,0.000000,0.000000,0.000000,1.404492
2012-09-12 00:00:00+08:00,1.201745,1.201745,1.201745,1.201745,4000,0.000000,0.000000,0.000000,1.399745
2012-09-14 00:00:00+08:00,1.179913,1.196999,1.179913,1.196999,6000,0.000000,0.000000,0.000000,1.394999
2012-09-17 00:00:00+08:00,1.205542,1.205542,1.205542,1.205542,12000,0.000000,0.000000,0.000000,1.403542
2012-10-05 00:00:00+08:00,1.219781,1.219781,1.219781,1.219781,2500,0.000000,0.000000,0.000000,1.417781
2012-10-19 00:00:00+08:00,1.222629,1.223578,1.215984,1.218832,27500,0.000000,0.000000,0.000000,1.416832
2012-10-31 00:00:00+08:00,1.210289,1.210289,1.210289,1.210289,2000,0.000000,0.000000,0.000000,1.408289
2012-11-14 00:00:00+08:00,1.186558,1.186558,1.186558,1.186558,1000,0.000000,0.000000,0.000000,1.384558
2012-11-22 00:00:00+08:00,1.186558,1.186558,1.186558,1.186558,4000,0.000000,0.000000,0.000000,1.384558
2012-12-21 00:00:00+08:00,1.221680,1.270091,1.221680,1.270091,33000,0.000000,0.000000,0.000000,1.468091
2013-01-08 00:00:00+08:00,1.262497,1.262497,1.262497,1.262497,5000,0.000000,0.000000,0.000000,1.460497
2013-01-09 00:00:00+08:00,1.262497,1.262497,1.262497,1.262497,8100,0.000000,0.000000,0.000000,1.460497
2013-01-14 00:00:00+08:00,1.272939,1.272939,1.272939,1.272939,5000,0.000000,0.000000,0.000000,1.470939
2013-01-28 00:00:00+08:00,1.290025,1.290025,1.289076,1.289076,17900,0.000000,0.000000,0.000000,1.487076
2013-03-08 00:00:00+08:00,1.298569,1.298569,1.298569,1.298569,9900,0.000000,0.000000,0.000000,1.496569
2013-03-22 00:00:00+08:00,1.291924,1.291924,1.291924,1.291924,1000,0.000000,0.000000,0.000000,1.489924
2013-04-18 00:00:00+08:00,1.281482,1.281482,1.281482,1.281482,7500,0.000000,0.000000,0.000000,1.479482
2013-04-24 00:00:00+08:00,1.287178,1.298569,1.287178,1.298569,31100,0.000000,0.000000,0.000000,1.496569
2013-05-17 00:00:00+08:00,1.357422,1.357422,1.357422,1.357422,18000,0.000000,0.000000,0.000000,1.555422
2013-06-03 00:00:00+08:00,1.316604,1.316604,1.309960,1.309960,2000,0.000000,0.000000,0.000000,1.507960
2013-06-05 00:00:00+08:00,1.305213,1.305213,1.305213,1.305213,100,0.000000,0.000000,0.000000,1.503213
2013-06-14 00:00:00+08:00,1.254903,1.254903,1.254903,1.254903,800,0.000000,0.000000,0.000000,1.452903
2013-06-17 00:00:00+08:00,1.253005,1.253005,1.248259,1.248259,3000,0.000000,0.000000,0.000000,1.446259
2013-06-20 00:00:00+08:00,1.243512,1.243512,1.232121,1.232121,3000,0.000000,0.000000,0.000000,1.430121
2013-06-26 00:00:00+08:00,1.212187,1.212187,1.212187,1.212187,100,0.000000,0.000000,0.000000,1.410187
2013-08-01 00:00:00+08:00,1.276736,1.276736,1.276736,1.276736,1500,0.000000,0.000000,0.000000,1.474736
2013-08-13 00:00:00+08:00,1.286228,1.286228,1.267244,1.267244,41000,0.000000,0.000000,0.000000,1.465244
2013-08-22 00:00:00+08:00,1.225477,1.225477,1.225477,1.225477,5000,0.000000,0.000000,0.000000,1.423477
2013-09-06 00:00:00+08:00,1.259649,1.259649,1.259649,1.259649,5000,0.000000,0.000000,0.000000,1.457649
2013-09-12 00:00:00+08:00,1.283381,1.283381,1.283381,1.283381,1000,0.000000,0.000000,0.000000,1.481381
2013-09-13 00:00:00+08:00,1.271040,1.271040,1.271040,1.271040,1000,0.000000,0.000000,0.000000,1.469040
2013-09-16 00:00:00+08:00,1.281482,1.281482,1.281482,1.281482,6000,0.000000,0.000000,0.000000,1.479482
2013-09-18 00:00:00+08:00,,,,,0,0.047000,0.000000,0.000000,
2013-09-27 00:00:00+08:00,1.242563,1.242563,1.242563,1.242563,5000,0.000000,0.000000,0.000000,1.393563
2013-09-30 00:00:00+08:00,1.231172,1.231172,1.228324,1.228324,600,0.000000,0.000000,0.000000,1.379324
2013-10-11 00:00:00+08:00,1.241614,1.241614,1.241614,1.241614,1000,0.000000,0.000000,0.000000,1.392614
2013-10-24 00:00:00+08:00,1.234020,1.234020,1.234020,1.234020,7000,0.000000,0.000000,0.000000,1.385020
2013-11-07 00:00:00+08:00,1.224527,1.224527,1.224527,1.224527,1000,0.000000,0.000000,0.000000,1.375527
2013-11-14 00:00:00+08:00,1.214086,1.214086,1.214086,1.214086,100,0.000000,0.000000,0.000000,1.365086
2013-12-03 00:00:00+08:00,1.230223,1.230223,1.230223,1.230223,600,0.000000,0.000000,0.000000,1.381223
2013-12-04 00:00:00+08:00,1.224527,1.224527,1.224527,1.224527,1500,0.000000,0.000000,0.000000,1.375527
2013-12-13 00:00:00+08:00,1.186558,1.186558,1.186558,1.186558,5000,0.000000,0.000000,0.000000,1.337558
2014-01-02 00:00:00+08:00,1.209340,1.209340,1.205543,1.206492,14100,0.000000,0.000000,0.000000,1.357492
2014-01-03 00:00:00+08:00,1.193202,1.193202,1.193202,1.193202,100,0.000000,0.000000,0.000000,1.344202
2014-01-07 00:00:00+08:00,1.181811,1.181811,1.181811,1.181811,3700,0.000000,0.000000,0.000000,1.332811
2014-01-08 00:00:00+08:00,1.177065,1.177065,1.177065,1.177065,100,0.000000,0.000000,0.000000,1.328065
2014-01-30 00:00:00+08:00,1.139095,1.139095,1.139095,1.139095,800,0.000000,0.000000,0.000000,1.290095
2014-02-04 00:00:00+08:00,1.129603,1.129603,1.129603,1.129603,100,0.000000,0.000000,0.000000,1.280603
2014-02-05 00:00:00+08:00,1.139095,1.139095,1.139095,1.139095,800,0.000000,0.000000,0.000000,1.290095
2014-02-10 00:00:00+08:00,1.143842,1.143842,1.143842,1.143842,7000,0.000000,0.000000,0.000000,1.294842
2014-02-11 00:00:00+08:00,1.158080,1.158080,1.158080,1.158080,10000,0.000000,0.000000,0.000000,1.309080
2014-02-19 00:00:00+08:00,1.178014,1.178014,1.178014,1.178014,800,0.000000,0.000000,0.000000,1.329014
2014-02-21 00:00:00+08:00,1.178964,1.178964,1.178964,1.178964,4600,0.000000,0.000000,0.000000,1.329964
2014-03-27 00:00:00+08:00,1.202695,1.202695,1.202695,1.202695,800,0.000000,0.000000,0.000000,1.353695
2014-04-07 00:00:00+08:00,1.221680,1.221680,1.221680,1.221680,15000,0.000000,0.000000,0.000000,1.372680
2014-04-25 00:00:00+08:00,1.235918,1.235918,1.235918,1.235918,200,0.000000,0.000000,0.000000,1.386918
2014-04-30 00:00:00+08:00,1.243512,1.243512,1.243512,1.243512,800,0.000000,0.000000,0.000000,1.394512
2014-05-26 00:00:00+08:00,1.253005,1.253005,1.252056,1.252056,14800,0.000000,0.000000,0.000000,1.403056
2014-06-05 00:00:00+08:00,1.253005,1.253005,1.253005,1.253005,5000,0.000000,0.000000,0.000000,1.404005
2014-06-09 00:00:00+08:00,1.257751,1.257751,1.257751,1.257751,4000,0.000000,0.000000,0.000000,1.408751
2014-06-20 00:00:00+08:00,1.230223,1.230223,1.230223,1.230223,400,0.000000,0.000000,0.000000,1.381223
2014-06-27 00:00:00+08:00,1.257751,1.257751,1.257751,1.257751,800,0.000000,0.000000,0.000000,1.408751
2014-07-10 00:00:00+08:00,1.243512,1.243512,1.243512,1.243512,10000,0.000000,0.000000,0.000000,1.394512
2014-07-15 00:00:00+08:00,1.268193,1.271990,1.266294,1.271990,53000,0.000000,0.000000,0.000000,1.422990
2014-07-23 00:00:00+08:00,1.253005,1.253005,1.253005,1.253005,6000,0.000000,0.000000,0.000000,1.404005
2014-07-24 00:00:00+08:00,1.279584,1.279584,1.279584,1.279584,800,0.000000,0.000000,0.000000,1.430584
2014-08-01 00:00:00+08:00,1.278634,1.278634,1.278634,1.278634,7000,0.000000,0.000000,0.000000,1.429634
2014-08-05 00:00:00+08:00,1.283381,1.283381,1.281482,1.281482,10100,0.000000,0.000000,0.000000,1.432482
2014-08-06 00:00:00+08:00,1.281482,1.281482,1.281482,1.281482,5000,0.000000,0.000000,0.000000,1.432482
2014-08-21 00:00:00+08:00,1.309960,1.309960,1.306163,1.306163,22400,0.000000,0.000000,0.000000,1.457163
2014-08-28 00:00:00+08:00,1.301416,1.301416,1.300467,1.300467,17000,0.000000,0.000000,0.000000,1.451467
2014-09-02 00:00:00+08:00,1.298569,1.298569,1.298569,1.298569,800,0.000000,0.000000,0.000000,1.449569
2014-09-08 00:00:00+08:00,1.319452,1.323249,1.319452,1.323249,10100,0.000000,0.000000,0.000000,1.474249
2014-09-18 00:00:00+08:00,,,,,0,0.055000,0.000000,0.000000,
2014-09-19 00:00:00+08:00,1.220730,1.220730,1.215035,1.215035,20400,0.000000,0.000000,0.000000,1.311035
2014-09-22 00:00:00+08:00,1.211238,1.211238,1.205542,1.205542,5400,0.000000,0.000000,0.000000,1.301542
2014-09-23 00:00:00+08:00,1.196050,1.196050,1.196050,1.196050,6400,0.000000,0.000000,0.000000,1.292050
2014-09-30 00:00:00+08:00,1.203644,1.203644,1.203644,1.203644,3000,0.000000,0.000000,0.000000,1.299644
2014-10-02 00:00:00+08:00,1.200796,1.200796,1.200796,1.200796,1000,0.000000,0.000000,0.000000,1.296796
2014-10-03 00:00:00+08:00,1.198898,1.198898,1.196050,1.196050,18000,0.000000,0.000000,0.000000,1.292050
2014-10-13 00:00:00+08:00,1.172319,1.189405,1.172319,1.186558,14000,0.000000,0.000000,0.000000,1.282558
2014-10-27 00:00:00+08:00,1.215035,1.215035,1.215035,1.215035,1000,0.000000,0.000000,0.000000,1.311035
2014-11-03 00:00:00+08:00,1.256802,1.256802,1.256802,1.256802,1000,0.000000,0.000000,0.000000,1.352802
2014-11-04 00:00:00+08:00,1.255852,1.255852,1.255852,1.255852,2300,0.000000,0.000000,0.000000,1.351852
2014-11-07 00:00:00+08:00,1.257751,1.263446,1.257751,1.263446,30600,0.000000,0.000000,0.000000,1.359446
2014-11-11 00:00:00+08:00,1.253954,1.253954,1.253954,1.253954,12000,0.000000,0.000000,0.000000,1.349954
2014-11-19 00:00:00+08:00,1.258700,1.258700,1.258700,1.258700,3000,0.000000,0.000000,0.000000,1.354700
2014-11-20 00:00:00+08:00,1.253005,1.253005,1.253005,1.253005,500,0.000000,0.000000,0.000000,1.349005
2014-11-24 00:00:00+08:00,1.267244,1.267244,1.267244,1.267244,1000,0.000000,0.000000,0.000000,1.363244
2014-11-28 00:00:00+08:00,1.271990,1.271990,1.268193,1.268193,3300,0.000000,0.000000,0.000000,1.364193
2014-12-04 00:00:00+08:00,1.252056,1.252056,1.252056,1.252056,3000,0.000000,0.000000,0.000000,1.348056
2014-12-05 00:00:00+08:00,1.284330,1.284330,1.284330,1.284330,2000,0.000000,0.000000,0.000000,1.380330
2014-12-09 00:00:00+08:00,1.271990,1.271990,1.271990,1.271990,8000,0.000000,0.000000,0.000000,1.367990
