Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-09-15 00:00:00+08:00,0.082205,0.084260,0.078095,0.078095,34904185,0.000000,0.000000
2004-09-16 00:00:00+08:00,0.076040,0.078095,0.073984,0.078095,6203031,0.000000,0.000000
2004-09-17 00:00:00+08:00,0.076040,0.076040,0.071929,0.073984,2526161,0.000000,0.000000
2004-09-20 00:00:00+08:00,0.071929,0.071929,0.065764,0.065764,1603798,0.000000,0.000000
2004-09-21 00:00:00+08:00,0.065764,0.065764,0.063708,0.063708,1923838,0.000000,0.000000
2004-09-22 00:00:00+08:00,0.063708,0.063708,0.061653,0.061653,2709555,0.000000,0.000000
2004-09-23 00:00:00+08:00,0.061653,0.067819,0.061653,0.063708,3910606,0.000000,0.000000
2004-09-24 00:00:00+08:00,0.063708,0.063708,0.061653,0.063708,1758424,0.000000,0.000000
2004-09-27 00:00:00+08:00,0.063708,0.065764,0.063708,0.063708,740767,0.000000,0.000000
2004-09-28 00:00:00+08:00,0.061653,0.065764,0.061653,0.063708,2188141,0.000000,0.000000
2004-09-29 00:00:00+08:00,0.063708,0.063708,0.059599,0.059599,2328384,0.000000,0.000000
2004-09-30 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,584343,0.000000,0.000000
2004-10-01 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,345212,0.000000,0.000000
2004-10-04 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,219353,0.000000,0.000000
2004-10-05 00:00:00+08:00,0.063708,0.065764,0.061653,0.063708,2207919,0.000000,0.000000
2004-10-06 00:00:00+08:00,0.063708,0.063708,0.063708,0.063708,1632565,0.000000,0.000000
2004-10-07 00:00:00+08:00,0.065764,0.065764,0.063708,0.063708,381171,0.000000,0.000000
2004-10-08 00:00:00+08:00,0.063708,0.063708,0.063708,0.063708,35959,0.000000,0.000000
2004-10-11 00:00:00+08:00,0.063708,0.065764,0.063708,0.063708,981697,0.000000,0.000000
2004-10-12 00:00:00+08:00,0.063708,0.063708,0.061653,0.061653,881010,0.000000,0.000000
2004-10-13 00:00:00+08:00,0.061653,0.061653,0.059599,0.061653,593333,0.000000,0.000000
2004-10-14 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,1375454,0.000000,0.000000
2004-10-15 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,555575,0.000000,0.000000
2004-10-18 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,422525,0.000000,0.000000
2004-10-19 00:00:00+08:00,0.061653,0.061653,0.061653,0.061653,172606,0.000000,0.000000
2004-10-20 00:00:00+08:00,0.059599,0.059599,0.059599,0.059599,294868,0.000000,0.000000
2004-10-21 00:00:00+08:00,0.061653,0.061653,0.059599,0.059599,52141,0.000000,0.000000
2004-10-22 00:00:00+08:00,0.059599,0.059599,0.059599,0.059599,287676,0.000000,0.000000
2004-10-25 00:00:00+08:00,0.059599,0.059599,0.059599,0.059599,266101,0.000000,0.000000
2004-10-26 00:00:00+08:00,0.059599,0.059599,0.055488,0.059599,142040,0.000000,0.000000
2004-10-27 00:00:00+08:00,0.057544,0.059599,0.057544,0.059599,194181,0.000000,0.000000
