Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RClose
2012-07-02 00:00:00+08:00,12.070938,12.070938,12.070938,12.070938,1500,0.000000,0.000000,0.000000,13.900938
2012-07-06 00:00:00+08:00,12.205059,12.214639,12.185899,12.185899,5000,0.000000,0.000000,0.000000,14.015899
2012-07-25 00:00:00+08:00,12.080517,12.080517,12.080517,12.080517,1000,0.000000,0.000000,0.000000,13.910517
2012-07-27 00:00:00+08:00,12.243380,12.243380,12.243380,12.243380,2500,0.000000,0.000000,0.000000,14.073380
2012-08-21 00:00:00+08:00,12.549944,12.549944,12.549944,12.549944,5000,0.000000,0.000000,0.000000,14.379944
2012-08-27 00:00:00+08:00,12.492463,12.492463,12.482882,12.482882,5000,0.000000,0.000000,0.000000,14.312882
2012-08-29 00:00:00+08:00,12.521202,12.521202,12.521202,12.521202,300,0.000000,0.000000,0.000000,14.351202
2012-08-31 00:00:00+08:00,12.320020,12.320020,12.320020,12.320020,1900,0.000000,0.000000,0.000000,14.150020
2012-09-03 00:00:00+08:00,12.377501,12.377501,12.377501,12.377501,10000,0.000000,0.000000,0.000000,14.207501
2012-09-06 00:00:00+08:00,12.291280,12.291280,12.252959,12.252959,3000,0.000000,0.000000,0.000000,14.082959
2012-09-07 00:00:00+08:00,12.415821,12.415821,12.387081,12.396661,15400,0.000000,0.000000,0.000000,14.226661
2012-09-12 00:00:00+08:00,12.339180,12.387081,12.339180,12.387081,12500,0.000000,0.000000,0.000000,14.217081
2012-09-14 00:00:00+08:00,12.597843,12.664905,12.578683,12.597843,22500,0.000000,0.000000,0.000000,14.427843
2012-09-17 00:00:00+08:00,12.636163,12.645743,12.636163,12.645743,8500,0.000000,0.000000,0.000000,14.475743
2012-09-18 00:00:00+08:00,12.569103,12.569103,12.569103,12.569103,900,0.000000,0.000000,0.000000,14.399103
2012-09-19 00:00:00+08:00,12.549943,12.607423,12.549943,12.607423,10000,0.000000,0.000000,0.000000,14.437423
2012-09-20 00:00:00+08:00,12.521202,12.521202,12.521202,12.521202,5000,0.000000,0.000000,0.000000,14.351202
2012-09-21 00:00:00+08:00,12.530783,12.530783,12.530783,12.530783,300,0.000000,0.000000,0.000000,14.360783
2012-09-24 00:00:00+08:00,12.463722,12.463722,12.454142,12.454142,10000,0.000000,0.000000,0.000000,14.284142
2012-09-25 00:00:00+08:00,12.569103,12.569103,12.569103,12.569103,4500,0.000000,0.000000,0.000000,14.399103
2012-09-26 00:00:00+08:00,12.377501,12.377501,12.377501,12.377501,5000,0.000000,0.000000,0.000000,14.207501
2012-10-01 00:00:00+08:00,12.511623,12.511623,12.511623,12.511623,2500,0.000000,0.000000,0.000000,14.341623
2012-10-05 00:00:00+08:00,12.626585,12.655325,12.626585,12.655325,7500,0.000000,0.000000,0.000000,14.485325
2012-10-08 00:00:00+08:00,12.674485,12.674485,12.655325,12.655325,7500,0.000000,0.000000,0.000000,14.485325
2012-10-09 00:00:00+08:00,12.664905,12.674484,12.664905,12.674484,7500,0.000000,0.000000,0.000000,14.504484
2012-10-10 00:00:00+08:00,12.473302,12.540362,12.473302,12.540362,15000,0.000000,0.000000,0.000000,14.370362
2012-10-11 00:00:00+08:00,12.521202,12.521202,12.521202,12.521202,5000,0.000000,0.000000,0.000000,14.351202
2012-10-12 00:00:00+08:00,12.482882,12.502043,12.463723,12.473303,1800,0.000000,0.000000,0.000000,14.303303
2012-10-16 00:00:00+08:00,12.530783,12.530783,12.444562,12.444562,15000,0.000000,0.000000,0.000000,14.274562
2012-10-17 00:00:00+08:00,12.559523,12.559523,12.559523,12.559523,400,0.000000,0.000000,0.000000,14.389523
2012-10-22 00:00:00+08:00,12.482882,12.482882,12.463722,12.463722,1700,0.000000,0.000000,0.000000,14.293722
2012-11-16 00:00:00+08:00,12.291280,12.291280,12.291280,12.291280,400,0.000000,0.000000,0.000000,14.121280
2012-11-20 00:00:00+08:00,12.367921,12.367921,12.367921,12.367921,100,0.000000,0.000000,0.000000,14.197921
2012-11-23 00:00:00+08:00,12.367920,12.387081,12.367920,12.387081,9000,0.000000,0.000000,0.000000,14.217081
2012-11-29 00:00:00+08:00,12.406241,12.406241,12.406241,12.406241,400,0.000000,0.000000,0.000000,14.236241
2012-11-30 00:00:00+08:00,12.454142,12.454142,12.454142,12.454142,2500,0.000000,0.000000,0.000000,14.284142
2012-12-04 00:00:00+08:00,12.367921,12.367921,12.367921,12.367921,2500,0.000000,0.000000,0.000000,14.197921
2012-12-05 00:00:00+08:00,12.358340,12.358340,12.358340,12.358340,800,0.000000,0.000000,0.000000,14.188340
2012-12-26 00:00:00+08:00,12.712805,12.712805,12.588264,12.597843,16400,0.000000,0.000000,0.000000,14.427843
2012-12-27 00:00:00+08:00,12.693644,12.827766,12.588263,12.818186,4700,0.000000,0.000000,0.000000,14.648186
2013-01-03 00:00:00+08:00,13.278031,13.402572,13.278031,13.383412,4400,0.000000,0.000000,0.000000,15.213412
2013-01-04 00:00:00+08:00,13.239710,13.249290,13.105589,13.105589,9000,0.000000,0.000000,0.000000,14.935589
2013-01-07 00:00:00+08:00,13.153490,13.153490,13.153490,13.153490,1500,0.000000,0.000000,0.000000,14.983490
2013-01-09 00:00:00+08:00,13.086430,13.086430,13.086430,13.086430,2300,0.000000,0.000000,0.000000,14.916430
2013-01-14 00:00:00+08:00,13.086429,13.086429,12.971468,12.971468,6500,0.000000,0.000000,0.000000,14.801468
2013-01-21 00:00:00+08:00,13.067269,13.124749,13.067269,13.124749,4000,0.000000,0.000000,0.000000,14.954749
2013-01-22 00:00:00+08:00,13.048109,13.048109,13.048109,13.048109,300,0.000000,0.000000,0.000000,14.878109
2013-01-28 00:00:00+08:00,13.143910,13.143910,13.124749,13.124749,1900,0.000000,0.000000,0.000000,14.954749
2013-01-29 00:00:00+08:00,13.210971,13.210971,13.182231,13.182231,800,0.000000,0.000000,0.000000,15.012231
2013-02-04 00:00:00+08:00,13.268452,13.268452,13.268452,13.268452,7400,0.000000,0.000000,0.000000,15.098452
2013-02-06 00:00:00+08:00,13.239711,13.239711,13.230131,13.239711,4500,0.000000,0.000000,0.000000,15.069711
2013-02-13 00:00:00+08:00,13.392992,13.402573,13.392992,13.402573,5700,0.000000,0.000000,0.000000,15.232573
