Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-18 00:00:00+08:00,0.995200,0.995200,0.995200,0.995200,0,0.000000,0.000000,0.000000
2021-11-19 00:00:00+08:00,0.993000,0.998000,0.992000,0.997000,648450,0.000000,0.000000,0.000000
2021-11-22 00:00:00+08:00,0.999000,1.000000,0.995000,0.995000,477520,0.000000,0.000000,0.000000
2021-11-23 00:00:00+08:00,0.995000,1.007000,0.995000,1.000000,854620,0.000000,0.000000,0.000000
2021-11-24 00:00:00+08:00,1.018000,1.018000,1.003000,1.004000,470720,0.000000,0.000000,0.000000
2021-11-25 00:00:00+08:00,1.001000,1.010000,1.001000,1.003000,842100,0.000000,0.000000,0.000000
2021-11-26 00:00:00+08:00,1.007000,1.007000,0.994000,0.997000,1117280,0.000000,0.000000,0.000000
2021-11-29 00:00:00+08:00,0.993000,0.993000,0.983000,0.983000,468180,0.000000,0.000000,0.000000
2021-11-30 00:00:00+08:00,0.985000,0.990000,0.965000,0.965000,804940,0.000000,0.000000,0.000000
2021-12-01 00:00:00+08:00,0.960000,0.974000,0.960000,0.973000,406870,0.000000,0.000000,0.000000
2021-12-02 00:00:00+08:00,0.970000,0.970000,0.962000,0.962000,659220,0.000000,0.000000,0.000000
2021-12-03 00:00:00+08:00,0.962000,0.971000,0.960000,0.967000,134870,0.000000,0.000000,0.000000
2021-12-06 00:00:00+08:00,0.969000,0.976000,0.968000,0.968000,386790,0.000000,0.000000,0.000000
2021-12-07 00:00:00+08:00,0.975000,0.978000,0.974000,0.978000,200980,0.000000,0.000000,0.000000
2021-12-08 00:00:00+08:00,0.979000,0.979000,0.972000,0.974000,119120,0.000000,0.000000,0.000000
2021-12-09 00:00:00+08:00,0.976000,0.982000,0.976000,0.982000,104220,0.000000,0.000000,0.000000
2021-12-10 00:00:00+08:00,0.982000,0.982000,0.975000,0.978000,42070,0.000000,0.000000,0.000000
2021-12-13 00:00:00+08:00,0.982000,0.984000,0.977000,0.977000,134900,0.000000,0.000000,0.000000
2021-12-14 00:00:00+08:00,0.977000,0.981000,0.977000,0.980000,105120,0.000000,0.000000,0.000000
2021-12-15 00:00:00+08:00,0.990000,0.990000,0.970000,0.970000,310950,0.000000,0.000000,0.000000
2021-12-16 00:00:00+08:00,0.971000,0.976000,0.971000,0.974000,84950,0.000000,0.000000,0.000000
2021-12-17 00:00:00+08:00,0.973000,0.973000,0.969000,0.969000,96600,0.000000,0.000000,0.000000
2021-12-20 00:00:00+08:00,0.967000,0.967000,0.961000,0.961000,105670,0.000000,0.000000,0.000000
2021-12-21 00:00:00+08:00,0.965000,0.968000,0.965000,0.965000,131200,0.000000,0.000000,0.000000
2021-12-22 00:00:00+08:00,0.971000,0.971000,0.961000,0.961000,139470,0.000000,0.000000,0.000000
2021-12-23 00:00:00+08:00,0.965000,0.967000,0.965000,0.965000,4010,0.000000,0.000000,0.000000
2021-12-24 00:00:00+08:00,0.970000,0.971000,0.970000,0.970000,90330,0.000000,0.000000,0.000000
2021-12-27 00:00:00+08:00,0.970000,0.974000,0.968000,0.974000,67740,0.000000,0.000000,0.000000
2021-12-28 00:00:00+08:00,0.975000,0.980000,0.975000,0.977000,51150,0.000000,0.000000,0.000000
2021-12-29 00:00:00+08:00,0.983000,0.985000,0.978000,0.980000,61140,0.000000,0.000000,0.000000
2021-12-30 00:00:00+08:00,0.982000,0.985000,0.982000,0.982000,55660,0.000000,0.000000,0.000000
2021-12-31 00:00:00+08:00,0.986000,0.990000,0.986000,0.990000,17720,0.000000,0.000000,0.000000
2022-01-03 00:00:00+08:00,0.990000,0.990000,0.982000,0.982000,202430,0.000000,0.000000,0.000000
2022-01-04 00:00:00+08:00,0.985000,0.987000,0.974000,0.976000,228290,0.000000,0.000000,0.000000
2022-01-05 00:00:00+08:00,0.980000,0.980000,0.968000,0.968000,152470,0.000000,0.000000,0.000000
2022-01-06 00:00:00+08:00,0.970000,0.970000,0.961000,0.961000,48070,0.000000,0.000000,0.000000
2022-01-07 00:00:00+08:00,0.961000,0.961000,0.957000,0.958000,2286400,0.000000,0.000000,0.000000
2022-01-10 00:00:00+08:00,0.958000,0.958000,0.949000,0.949000,443670,0.000000,0.000000,0.000000
2022-01-11 00:00:00+08:00,0.953000,0.953000,0.948000,0.949000,151250,0.000000,0.000000,0.000000
2022-01-12 00:00:00+08:00,0.949000,0.951000,0.947000,0.949000,16930,0.000000,0.000000,0.000000
2022-01-13 00:00:00+08:00,0.951000,0.961000,0.949000,0.952000,324090,0.000000,0.000000,0.000000
2022-01-14 00:00:00+08:00,0.953000,0.953000,0.951000,0.951000,8750,0.000000,0.000000,0.000000
2022-01-17 00:00:00+08:00,0.952000,0.956000,0.950000,0.952000,295576,0.000000,0.000000,0.000000
2022-01-18 00:00:00+08:00,0.953000,0.957000,0.952000,0.953000,25930,0.000000,0.000000,0.000000
2022-01-19 00:00:00+08:00,0.989000,0.989000,0.953000,0.953000,142100,0.000000,0.000000,0.000000
2022-01-20 00:00:00+08:00,0.956000,0.959000,0.956000,0.959000,7600,0.000000,0.000000,0.000000
2022-01-21 00:00:00+08:00,0.959000,0.959000,0.955000,0.957000,12740,0.000000,0.000000,0.000000
2022-01-24 00:00:00+08:00,0.965000,0.965000,0.950000,0.950000,81298,0.000000,0.000000,0.000000
2022-01-25 00:00:00+08:00,0.951000,0.951000,0.938000,0.942000,81758,0.000000,0.000000,0.000000
2022-01-26 00:00:00+08:00,0.962000,0.962000,0.942000,0.947000,30988,0.000000,0.000000,0.000000
2022-01-27 00:00:00+08:00,0.947000,0.947000,0.931000,0.932000,109035,0.000000,0.000000,0.000000
2022-01-28 00:00:00+08:00,0.932000,0.932000,0.921000,0.921000,142176,0.000000,0.000000,0.000000
2022-01-31 00:00:00+08:00,0.930000,0.931000,0.930000,0.930000,1760,0.000000,0.000000,0.000000
2022-02-03 00:00:00+08:00,0.926000,0.939000,0.926000,0.939000,21919,0.000000,0.000000,0.000000
2022-02-04 00:00:00+08:00,0.939000,0.943000,0.935000,0.939000,160532,0.000000,0.000000,0.000000
2022-02-07 00:00:00+08:00,0.939000,0.939000,0.933000,0.934000,48911,0.000000,0.000000,0.000000
2022-02-08 00:00:00+08:00,0.935000,0.940000,0.935000,0.938000,4693,0.000000,0.000000,0.000000
2022-02-09 00:00:00+08:00,0.948000,0.948000,0.945000,0.948000,47914,0.000000,0.000000,0.000000
2022-02-10 00:00:00+08:00,0.948000,0.956000,0.947000,0.956000,61787,0.000000,0.000000,0.000000
2022-02-11 00:00:00+08:00,0.950000,0.951000,0.947000,0.950000,110636,0.000000,0.000000,0.000000
2022-02-14 00:00:00+08:00,0.955000,0.955000,0.939000,0.939000,58557,0.000000,0.000000,0.000000
2022-02-15 00:00:00+08:00,0.940000,0.951000,0.940000,0.950000,104730,0.000000,0.000000,0.000000
2022-02-16 00:00:00+08:00,0.949000,0.954000,0.948000,0.954000,8830,0.000000,0.000000,0.000000
2022-02-17 00:00:00+08:00,0.960000,0.960000,0.954000,0.954000,6401,0.000000,0.000000,0.000000
2022-02-18 00:00:00+08:00,0.951000,0.959000,0.951000,0.952000,22263,0.000000,0.000000,0.000000
2022-02-21 00:00:00+08:00,0.946000,0.962000,0.946000,0.960000,161725,0.000000,0.000000,0.000000
2022-02-22 00:00:00+08:00,0.953000,0.953000,0.949000,0.949000,213304,0.000000,0.000000,0.000000
2022-02-23 00:00:00+08:00,0.970000,0.970000,0.949000,0.961000,105,0.000000,0.000000,0.000000
2022-02-24 00:00:00+08:00,0.956000,0.956000,0.930000,0.931000,171038,0.000000,0.000000,0.000000
2022-02-25 00:00:00+08:00,0.931000,0.958000,0.931000,0.945000,11067,0.000000,0.000000,0.000000
2022-02-28 00:00:00+08:00,0.940000,0.940000,0.940000,0.940000,150,0.000000,0.000000,0.000000
2022-03-01 00:00:00+08:00,0.941000,0.955000,0.941000,0.955000,12797,0.000000,0.000000,0.000000
2022-03-02 00:00:00+08:00,0.964000,0.964000,0.954000,0.963000,53753,0.000000,0.000000,0.000000
2022-03-03 00:00:00+08:00,0.965000,0.967000,0.959000,0.963000,159413,0.000000,0.000000,0.000000
2022-03-04 00:00:00+08:00,0.968000,0.968000,0.952000,0.960000,56886,0.000000,0.000000,0.000000
2022-03-07 00:00:00+08:00,0.959000,0.959000,0.948000,0.952000,67306,0.000000,0.000000,0.000000
2022-03-08 00:00:00+08:00,0.950000,0.953000,0.937000,0.938000,342865,0.000000,0.000000,0.000000
2022-03-09 00:00:00+08:00,0.958000,0.958000,0.942000,0.948000,419815,0.000000,0.000000,0.000000
2022-03-10 00:00:00+08:00,0.953000,0.963000,0.953000,0.963000,65515,0.000000,0.000000,0.000000
2022-03-11 00:00:00+08:00,0.960000,0.967000,0.960000,0.966000,97550,0.000000,0.000000,0.000000
2022-03-14 00:00:00+08:00,0.966000,0.966000,0.966000,0.966000,0,0.000000,0.000000,0.000000
2022-03-15 00:00:00+08:00,0.954000,0.956000,0.948000,0.949000,410200,0.000000,0.000000,0.000000
2022-03-16 00:00:00+08:00,0.974000,0.974000,0.954000,0.961000,443271,0.000000,0.000000,0.000000
2022-03-17 00:00:00+08:00,0.966000,0.975000,0.965000,0.975000,55250,0.000000,0.000000,0.000000
2022-03-18 00:00:00+08:00,0.975000,0.980000,0.975000,0.976000,63518,0.000000,0.000000,0.000000
