Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RClose
2000-01-03 00:00:00+08:00,0.378015,0.396916,0.378015,0.390615,1276258,0.000000,0.000000,0.390615
2000-01-04 00:00:00+08:00,0.396916,0.422117,0.390615,0.415816,4224492,0.000000,0.000000,0.415831
2000-01-05 00:00:00+08:00,0.352814,0.390615,0.352814,0.378015,1048177,0.000000,0.000000,0.378045
2000-01-06 00:00:00+08:00,0.390615,0.390615,0.359114,0.371715,587029,0.000000,0.000000,0.371761
2000-01-07 00:00:00+08:00,0.371715,0.384315,0.371715,0.384315,216864,0.000000,0.000000,0.384376
2000-01-10 00:00:00+08:00,0.390615,0.390615,0.365415,0.371715,400700,0.000000,0.000000,0.371791
2000-01-11 00:00:00+08:00,0.365415,0.371715,0.359114,0.359114,256747,0.000000,0.000000,0.359205
2000-01-12 00:00:00+08:00,0.359114,0.378015,0.359114,0.359114,444945,0.000000,0.000000,0.359220
2000-01-13 00:00:00+08:00,0.365415,0.384315,0.359114,0.365415,940991,0.000000,0.000000,0.365537
2000-01-14 00:00:00+08:00,0.365415,0.371715,0.365415,0.371715,511625,0.000000,0.000000,0.371852
2000-01-17 00:00:00+08:00,0.378015,0.390615,0.365415,0.365415,914195,0.000000,0.000000,0.365567
2000-01-18 00:00:00+08:00,0.371715,0.371715,0.365415,0.365415,33028,0.000000,0.000000,0.365582
2000-01-19 00:00:00+08:00,0.365415,0.365415,0.359114,0.359114,169503,0.000000,0.000000,0.359296
2000-01-20 00:00:00+08:00,0.359114,0.359114,0.352814,0.359114,308470,0.000000,0.000000,0.359312
2000-01-21 00:00:00+08:00,0.359114,0.365415,0.352814,0.359114,377643,0.000000,0.000000,0.359327
2000-01-24 00:00:00+08:00,0.359114,0.359114,0.352814,0.352814,519103,0.000000,0.000000,0.353042
2000-01-25 00:00:00+08:00,0.346513,0.352814,0.340214,0.346513,444945,0.000000,0.000000,0.346756
2000-01-26 00:00:00+08:00,0.346513,0.352814,0.346513,0.352814,307224,0.000000,0.000000,0.353072
2000-01-27 00:00:00+08:00,0.352814,0.365415,0.346513,0.359114,259863,0.000000,0.000000,0.359388
2000-01-28 00:00:00+08:00,0.359114,0.359114,0.346513,0.346513,83505,0.000000,0.000000,0.346802
2000-01-31 00:00:00+08:00,0.346513,0.346513,0.340214,0.340214,276688,0.000000,0.000000,0.340518
2000-02-01 00:00:00+08:00,0.340214,0.346513,0.340214,0.340214,107808,0.000000,0.000000,0.340533
2000-02-02 00:00:00+08:00,0.340214,0.346513,0.333913,0.346513,437467,0.000000,0.000000,0.346847
2000-02-03 00:00:00+08:00,0.346513,0.346513,0.340214,0.340214,126504,0.000000,0.000000,0.340564
2000-02-04 00:00:00+08:00,0.346513,0.346513,0.340214,0.346513,121518,0.000000,0.000000,0.346878
2000-02-07 00:00:00+08:00,0.346513,0.346513,0.346513,0.346513,0,0.000000,0.000000,0.346893
2000-02-08 00:00:00+08:00,0.346513,0.352814,0.340214,0.352814,159532,0.000000,0.000000,0.353209
2000-02-09 00:00:00+08:00,0.346513,0.352814,0.333913,0.340214,168879,0.000000,0.000000,0.340624
2000-02-10 00:00:00+08:00,0.333913,0.346513,0.333913,0.340214,82882,0.000000,0.000000,0.340640
2000-02-11 00:00:00+08:00,0.340214,0.352814,0.340214,0.340214,148315,0.000000,0.000000,0.340655
2000-02-14 00:00:00+08:00,0.340214,0.346513,0.340214,0.340214,66056,0.000000,0.000000,0.340670
2000-02-15 00:00:00+08:00,0.346513,0.346513,0.340214,0.340214,61694,0.000000,0.000000,0.340685
2000-02-16 00:00:00+08:00,0.340214,0.340214,0.333913,0.340214,560232,0.000000,0.000000,0.340701
2000-02-17 00:00:00+08:00,0.340214,0.352814,0.333913,0.340214,373280,0.000000,0.000000,0.340716
2000-02-18 00:00:00+08:00,0.346513,0.359114,0.340214,0.346513,370788,0.000000,0.000000,0.347030
2000-02-21 00:00:00+08:00,0.346513,0.346513,0.333913,0.333913,117156,0.000000,0.000000,0.334445
2000-02-22 00:00:00+08:00,0.340214,0.340214,0.327613,0.327613,151431,0.000000,0.000000,0.328160
2000-02-23 00:00:00+08:00,0.333913,0.333913,0.327613,0.333913,107185,0.000000,0.000000,0.334476
2000-02-24 00:00:00+08:00,0.333913,0.340214,0.333913,0.340214,75403,0.000000,0.000000,0.340792
2000-02-25 00:00:00+08:00,0.340214,0.340214,0.333913,0.333913,123388,0.000000,0.000000,0.334506
2000-02-28 00:00:00+08:00,0.327613,0.327613,0.321312,0.327613,529074,0.000000,0.000000,0.328221
2000-02-29 00:00:00+08:00,0.327613,0.333913,0.321312,0.321312,95345,0.000000,0.000000,0.321935
2000-03-01 00:00:00+08:00,0.315012,0.315012,0.302412,0.308712,152054,0.000000,0.000000,0.309351
2000-03-02 00:00:00+08:00,0.308712,0.315012,0.283511,0.302412,219357,0.000000,0.000000,0.303066
2000-03-03 00:00:00+08:00,0.302412,0.302412,0.296112,0.302412,105316,0.000000,0.000000,0.303081
2000-03-06 00:00:00+08:00,0.302412,0.302412,0.289811,0.289811,195053,0.000000,0.000000,0.290495
2000-03-07 00:00:00+08:00,0.289811,0.289811,0.283511,0.289811,181343,0.000000,0.000000,0.290510
2000-03-08 00:00:00+08:00,0.277211,0.283511,0.277211,0.283511,189444,0.000000,0.000000,0.284226
2000-03-09 00:00:00+08:00,0.283511,0.289811,0.283511,0.289811,529697,0.000000,0.000000,0.290541
2000-03-10 00:00:00+08:00,0.296112,0.296112,0.283511,0.283511,120895,0.000000,0.000000,0.284256
2000-03-13 00:00:00+08:00,0.277211,0.277211,0.258310,0.264610,102200,0.000000,0.000000,0.265370
2000-03-14 00:00:00+08:00,0.264610,0.264610,0.258310,0.264610,48607,0.000000,0.000000,0.265385
2000-03-15 00:00:00+08:00,0.264610,0.264610,0.252009,0.258310,93476,0.000000,0.000000,0.259101
2000-03-16 00:00:00+08:00,0.258310,0.258310,0.258310,0.258310,0,0.000000,0.000000,0.259116
2000-03-17 00:00:00+08:00,0.258310,0.264610,0.258310,0.258310,189444,0.000000,0.000000,0.259131
2000-03-20 00:00:00+08:00,0.258310,0.258310,0.252009,0.252009,29289,0.000000,0.000000,0.252845
2000-03-21 00:00:00+08:00,0.252009,0.264610,0.252009,0.258310,32405,0.000000,0.000000,0.259161
2000-03-22 00:00:00+08:00,0.264610,0.270911,0.258310,0.258310,60447,0.000000,0.000000,0.259177
2000-03-23 00:00:00+08:00,0.283511,0.283511,0.252009,0.258310,36767,0.000000,0.000000,0.259192
2000-03-24 00:00:00+08:00,0.258310,0.277211,0.258310,0.277211,73534,0.000000,0.000000,0.278108
2000-03-27 00:00:00+08:00,0.264610,0.277211,0.264610,0.277211,98461,0.000000,0.000000,0.278123
2000-03-28 00:00:00+08:00,0.283511,0.283511,0.270911,0.277211,25550,0.000000,0.000000,0.278138
2000-03-29 00:00:00+08:00,0.264610,0.270911,0.264610,0.264610,75403,0.000000,0.000000,0.265553
2000-03-30 00:00:00+08:00,0.264610,0.277211,0.264610,0.264610,66679,0.000000,0.000000,0.265568
2000-03-31 00:00:00+08:00,0.258310,0.264610,0.258310,0.264610,16202,0.000000,0.000000,0.265583
2000-04-03 00:00:00+08:00,0.258310,0.258310,0.252009,0.258310,51723,0.000000,0.000000,0.259298
2000-04-04 00:00:00+08:00,0.264610,0.264610,0.258310,0.258310,21811,0.000000,0.000000,0.259313
2000-04-05 00:00:00+08:00,0.252009,0.252009,0.239410,0.245710,74157,0.000000,0.000000,0.246729
2000-04-06 00:00:00+08:00,0.252009,0.252009,0.245710,0.245710,13709,0.000000,0.000000,0.246744
2000-04-07 00:00:00+08:00,0.252009,0.258310,0.252009,0.252009,48607,0.000000,0.000000,0.253058
2000-04-10 00:00:00+08:00,0.245710,0.245710,0.239410,0.245710,21187,0.000000,0.000000,0.246774
2000-04-11 00:00:00+08:00,0.245710,0.245710,0.239410,0.239410,111548,0.000000,0.000000,0.240489
2000-04-12 00:00:00+08:00,0.245710,0.245710,0.239410,0.239410,39259,0.000000,0.000000,0.240505
2000-04-13 00:00:00+08:00,0.239410,0.245710,0.239410,0.239410,487944,0.000000,0.000000,0.240520
2000-04-14 00:00:00+08:00,0.239410,0.245710,0.239410,0.245710,32405,0.000000,0.000000,0.246835
2000-04-17 00:00:00+08:00,0.214208,0.226809,0.214208,0.214208,127127,0.000000,0.000000,0.215348
2000-04-18 00:00:00+08:00,0.252009,0.252009,0.220508,0.220508,466756,0.000000,0.000000,0.221663
2000-04-19 00:00:00+08:00,0.214208,0.226809,0.214208,0.220508,52969,0.000000,0.000000,0.221679
2000-04-20 00:00:00+08:00,0.226809,0.233109,0.226809,0.226809,38636,0.000000,0.000000,0.227995
2000-04-21 00:00:00+08:00,0.226809,0.226809,0.226809,0.226809,0,0.000000,0.000000,0.228010
2000-04-24 00:00:00+08:00,0.226809,0.226809,0.226809,0.226809,42998,0.000000,0.000000,0.228025
2000-04-25 00:00:00+08:00,0.220508,0.220508,0.214208,0.214208,24926,0.000000,0.000000,0.215439
2000-04-26 00:00:00+08:00,0.220508,0.233109,0.220508,0.226809,519726,0.000000,0.000000,0.228056
2000-04-27 00:00:00+08:00,0.226809,0.233109,0.226809,0.233109,26796,0.000000,0.000000,0.234371
2000-04-28 00:00:00+08:00,0.226809,0.239410,0.226809,0.233109,13086,0.000000,0.000000,0.234386
2000-05-01 00:00:00+08:00,0.233109,0.233109,0.233109,0.233109,0,0.000000,0.000000,0.234401
2000-05-02 00:00:00+08:00,0.233109,0.233109,0.226809,0.233109,34897,0.000000,0.000000,0.234417
2000-05-03 00:00:00+08:00,0.226809,0.233109,0.226809,0.226809,40506,0.000000,0.000000,0.228132
2000-05-04 00:00:00+08:00,0.226809,0.226809,0.226809,0.226809,21811,0.000000,0.000000,0.228147
2000-05-05 00:00:00+08:00,0.226809,0.252009,0.226809,0.245710,171372,0.000000,0.000000,0.247063
2000-05-08 00:00:00+08:00,0.252009,0.283511,0.245710,0.245710,117156,0.000000,0.000000,0.247078
2000-05-09 00:00:00+08:00,0.245710,0.245710,0.245710,0.245710,0,0.000000,0.000000,0.247094
2000-05-10 00:00:00+08:00,0.245710,0.258310,0.245710,0.252009,102823,0.000000,0.000000,0.253408
2000-05-11 00:00:00+08:00,0.252009,0.264610,0.245710,0.245710,115910,0.000000,0.000000,0.247124
2000-05-12 00:00:00+08:00,0.252009,0.252009,0.245710,0.252009,17448,0.000000,0.000000,0.253438
2000-05-15 00:00:00+08:00,0.258310,0.264610,0.239410,0.264610,94722,0.000000,0.000000,0.266054
2000-05-16 00:00:00+08:00,0.252009,0.252009,0.239410,0.252009,19318,0.000000,0.000000,0.253469
2000-05-17 00:00:00+08:00,0.239410,0.245710,0.239410,0.245710,15579,0.000000,0.000000,0.247185
2000-05-18 00:00:00+08:00,0.245710,0.245710,0.245710,0.245710,0,0.000000,0.000000,0.247200
2000-05-19 00:00:00+08:00,0.233109,0.233109,0.233109,0.233109,15579,0.000000,0.000000,0.234614
2000-05-22 00:00:00+08:00,0.214208,0.245710,0.214208,0.233109,17448,0.000000,0.000000,0.234629
