Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-03-14 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,0,0.000000,0.000000,0.000000
2012-03-15 00:00:00+08:00,0.836825,0.836825,0.836825,0.836825,45000,0.000000,0.000000,0.000000
2012-03-16 00:00:00+08:00,0.818951,0.818951,0.818951,0.818951,0,0.000000,0.000000,0.000000
2012-03-19 00:00:00+08:00,0.836825,0.836825,0.828701,0.828701,9000,0.000000,0.000000,0.000000
2012-03-20 00:00:00+08:00,0.828701,0.828701,0.824639,0.824639,21000,0.000000,0.000000,0.000000
2012-03-21 00:00:00+08:00,0.823014,0.823014,0.823014,0.823014,3000,0.000000,0.000000,0.000000
2012-03-22 00:00:00+08:00,0.805952,0.805952,0.805952,0.805952,0,0.000000,0.000000,0.000000
2012-03-23 00:00:00+08:00,0.820576,0.820576,0.819764,0.819764,4000,0.000000,0.000000,0.000000
2012-03-26 00:00:00+08:00,0.812452,0.812452,0.812452,0.812452,4000,0.000000,0.000000,0.000000
2012-03-27 00:00:00+08:00,0.823826,0.823826,0.823826,0.823826,0,0.000000,0.000000,0.000000
2012-03-28 00:00:00+08:00,0.825451,0.825451,0.825451,0.825451,500,0.000000,0.000000,0.000000
2012-03-29 00:00:00+08:00,0.817326,0.817326,0.817326,0.817326,0,0.000000,0.000000,0.000000
2012-03-30 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,1000,0.000000,0.000000,0.000000
2012-04-02 00:00:00+08:00,0.823014,0.823014,0.823014,0.823014,0,0.000000,0.000000,0.000000
2012-04-03 00:00:00+08:00,0.831138,0.831138,0.831138,0.831138,0,0.000000,0.000000,0.000000
2012-04-04 00:00:00+08:00,0.824639,0.824639,0.824639,0.824639,0,0.000000,0.000000,0.000000
2012-04-05 00:00:00+08:00,0.822201,0.822201,0.822201,0.822201,0,0.000000,0.000000,0.000000
2012-04-09 00:00:00+08:00,0.818951,0.818951,0.818951,0.818951,0,0.000000,0.000000,0.000000
2012-04-10 00:00:00+08:00,0.817326,0.817326,0.817326,0.817326,0,0.000000,0.000000,0.000000
2012-04-11 00:00:00+08:00,0.808389,0.808389,0.808389,0.808389,0,0.000000,0.000000,0.000000
2012-04-12 00:00:00+08:00,0.818139,0.818139,0.818139,0.818139,0,0.000000,0.000000,0.000000
2012-04-13 00:00:00+08:00,0.828701,0.828701,0.828701,0.828701,0,0.000000,0.000000,0.000000
2012-04-16 00:00:00+08:00,0.823014,0.823014,0.823014,0.823014,0,0.000000,0.000000,0.000000
2012-04-17 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,0,0.000000,0.000000,0.000000
2012-04-18 00:00:00+08:00,0.823826,0.823826,0.823826,0.823826,0,0.000000,0.000000,0.000000
2012-04-19 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,1000,0.000000,0.000000,0.000000
2012-04-20 00:00:00+08:00,0.827076,0.827076,0.827076,0.827076,0,0.000000,0.000000,0.000000
2012-04-23 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,0,0.000000,0.000000,0.000000
2012-04-24 00:00:00+08:00,0.824639,0.824639,0.824639,0.824639,0,0.000000,0.000000,0.000000
2012-04-25 00:00:00+08:00,0.828701,0.828701,0.828701,0.828701,0,0.000000,0.000000,0.000000
2012-04-26 00:00:00+08:00,0.832763,0.832763,0.832763,0.832763,5000,0.000000,0.000000,0.000000
2012-04-27 00:00:00+08:00,0.836825,0.836825,0.836825,0.836825,0,0.000000,0.000000,0.000000
2012-04-30 00:00:00+08:00,0.840075,0.840075,0.840075,0.840075,0,0.000000,0.000000,0.000000
2012-05-02 00:00:00+08:00,0.836825,0.836825,0.836825,0.836825,20000,0.000000,0.000000,0.000000
2012-05-03 00:00:00+08:00,0.837638,0.837638,0.837638,0.837638,0,0.000000,0.000000,0.000000
2012-05-04 00:00:00+08:00,0.835200,0.835200,0.835200,0.835200,0,0.000000,0.000000,0.000000
2012-05-07 00:00:00+08:00,0.817326,0.817326,0.817326,0.817326,0,0.000000,0.000000,0.000000
2012-05-08 00:00:00+08:00,0.820576,0.820576,0.820576,0.820576,0,0.000000,0.000000,0.000000
2012-05-09 00:00:00+08:00,0.808389,0.808389,0.808389,0.808389,0,0.000000,0.000000,0.000000
2012-05-10 00:00:00+08:00,0.810014,0.810014,0.810014,0.810014,0,0.000000,0.000000,0.000000
2012-05-11 00:00:00+08:00,0.801890,0.801890,0.801890,0.801890,0,0.000000,0.000000,0.000000
2012-05-14 00:00:00+08:00,0.804327,0.804327,0.804327,0.804327,60000,0.000000,0.000000,0.000000
2012-05-15 00:00:00+08:00,0.797015,0.797015,0.797015,0.797015,0,0.000000,0.000000,0.000000
2012-05-16 00:00:00+08:00,0.786453,0.786453,0.786453,0.786453,5000,0.000000,0.000000,0.000000
2012-05-17 00:00:00+08:00,0.775891,0.775891,0.775891,0.775891,0,0.000000,0.000000,0.000000
2012-05-18 00:00:00+08:00,0.757205,0.757205,0.757205,0.757205,0,0.000000,0.000000,0.000000
2012-05-21 00:00:00+08:00,0.758017,0.758017,0.758017,0.758017,0,0.000000,0.000000,0.000000
2012-05-22 00:00:00+08:00,0.773454,0.773454,0.773454,0.773454,0,0.000000,0.000000,0.000000
2012-05-23 00:00:00+08:00,0.763705,0.763705,0.763705,0.763705,0,0.000000,0.000000,0.000000
2012-05-24 00:00:00+08:00,0.783203,0.783203,0.778329,0.779954,7000,0.000000,0.000000,0.000000
