Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RClose
2016-10-20 00:00:00+08:00,0.931000,0.931000,0.931000,0.931000,0,0.000000,0.000000,0.000000,0.931000
2016-10-21 00:00:00+08:00,0.922000,0.922000,0.922000,0.922000,0,0.000000,0.000000,0.000000,0.922000
2016-10-24 00:00:00+08:00,0.920000,0.920000,0.920000,0.920000,0,0.000000,0.000000,0.000000,0.920000
2016-10-25 00:00:00+08:00,0.929000,0.929000,0.929000,0.929000,0,0.000000,0.000000,0.000000,0.929000
2016-10-26 00:00:00+08:00,0.921000,0.921000,0.921000,0.921000,0,0.000000,0.000000,0.000000,0.921000
2016-10-27 00:00:00+08:00,0.907000,0.907000,0.907000,0.907000,0,0.000000,0.000000,0.000000,0.907000
2016-10-28 00:00:00+08:00,0.894000,0.894000,0.894000,0.894000,0,0.000000,0.000000,0.000000,0.894000
2016-10-31 00:00:00+08:00,0.902000,0.902000,0.902000,0.902000,0,0.000000,0.000000,0.000000,0.902000
2016-11-01 00:00:00+08:00,0.907000,0.907000,0.907000,0.907000,0,0.000000,0.000000,0.000000,0.907000
2016-11-02 00:00:00+08:00,0.905000,0.905000,0.905000,0.905000,0,0.000000,0.000000,0.000000,0.905000
2016-11-03 00:00:00+08:00,0.902000,0.902000,0.902000,0.902000,0,0.000000,0.000000,0.000000,0.902000
2016-11-04 00:00:00+08:00,0.900000,0.900000,0.900000,0.900000,0,0.000000,0.000000,0.000000,0.900000
2016-11-07 00:00:00+08:00,0.907000,0.907000,0.907000,0.907000,0,0.000000,0.000000,0.000000,0.907000
2016-11-08 00:00:00+08:00,0.909000,0.909000,0.909000,0.909000,0,0.000000,0.000000,0.000000,0.909000
2016-11-09 00:00:00+08:00,0.917000,0.917000,0.917000,0.917000,0,0.000000,0.000000,0.000000,0.917000
2016-11-10 00:00:00+08:00,0.894000,0.894000,0.894000,0.894000,0,0.000000,0.000000,0.000000,0.894000
2016-11-11 00:00:00+08:00,0.865000,0.865000,0.865000,0.865000,0,0.000000,0.000000,0.000000,0.865000
2016-11-14 00:00:00+08:00,0.851000,0.851000,0.851000,0.851000,0,0.000000,0.000000,0.000000,0.851000
2016-11-15 00:00:00+08:00,0.851000,0.851000,0.851000,0.851000,0,0.000000,0.000000,0.000000,0.851000
2016-11-16 00:00:00+08:00,0.845000,0.845000,0.845000,0.845000,0,0.000000,0.000000,0.000000,0.845000
2016-11-17 00:00:00+08:00,0.857000,0.857000,0.857000,0.857000,0,0.000000,0.000000,0.000000,0.857000
2016-11-18 00:00:00+08:00,0.855000,0.855000,0.855000,0.855000,0,0.000000,0.000000,0.000000,0.855000
2016-11-21 00:00:00+08:00,0.845000,0.845000,0.845000,0.845000,0,0.000000,0.000000,0.000000,0.845000
2016-11-22 00:00:00+08:00,0.852000,0.852000,0.852000,0.852000,0,0.000000,0.000000,0.000000,0.852000
2016-11-23 00:00:00+08:00,0.866000,0.866000,0.866000,0.866000,0,0.000000,0.000000,0.000000,0.866000
2016-11-24 00:00:00+08:00,0.861000,0.861000,0.861000,0.861000,0,0.000000,0.000000,0.000000,0.861000
2016-11-25 00:00:00+08:00,0.870000,0.870000,0.870000,0.870000,0,0.000000,0.000000,0.000000,0.870000
2016-11-28 00:00:00+08:00,0.867000,0.867000,0.867000,0.867000,0,0.000000,0.000000,0.000000,0.867000
2016-11-29 00:00:00+08:00,0.873000,0.873000,0.873000,0.873000,0,0.000000,0.000000,0.000000,0.873000
2016-11-30 00:00:00+08:00,0.881000,0.881000,0.881000,0.881000,0,0.000000,0.000000,0.000000,0.881000
2016-12-01 00:00:00+08:00,0.860000,0.860000,0.860000,0.860000,0,0.000000,0.000000,0.000000,0.860000
2016-12-02 00:00:00+08:00,0.861000,0.861000,0.861000,0.861000,0,0.000000,0.000000,0.000000,0.861000
2016-12-05 00:00:00+08:00,0.871000,0.871000,0.871000,0.871000,0,0.000000,0.000000,0.000000,0.871000
2016-12-06 00:00:00+08:00,0.873000,0.873000,0.873000,0.873000,0,0.000000,0.000000,0.000000,0.873000
2016-12-07 00:00:00+08:00,0.881000,0.881000,0.881000,0.881000,0,0.000000,0.000000,0.000000,0.881000
2016-12-08 00:00:00+08:00,0.891000,0.891000,0.891000,0.891000,0,0.000000,0.000000,0.000000,0.891000
2016-12-09 00:00:00+08:00,0.889000,0.889000,0.889000,0.889000,0,0.000000,0.000000,0.000000,0.889000
2016-12-12 00:00:00+08:00,0.883000,0.883000,0.883000,0.883000,0,0.000000,0.000000,0.000000,0.883000
2016-12-13 00:00:00+08:00,0.891000,0.891000,0.891000,0.891000,0,0.000000,0.000000,0.000000,0.891000
2016-12-14 00:00:00+08:00,0.893000,0.893000,0.893000,0.893000,0,0.000000,0.000000,0.000000,0.893000
2016-12-15 00:00:00+08:00,0.872000,0.872000,0.872000,0.872000,0,0.000000,0.000000,0.000000,0.872000
2016-12-16 00:00:00+08:00,0.866000,0.866000,0.866000,0.866000,0,0.000000,0.000000,0.000000,0.866000
2016-12-19 00:00:00+08:00,0.864000,0.864000,0.864000,0.864000,0,0.000000,0.000000,0.000000,0.864000
2016-12-20 00:00:00+08:00,0.865000,0.865000,0.865000,0.865000,0,0.000000,0.000000,0.000000,0.865000
2016-12-21 00:00:00+08:00,0.866000,0.866000,0.866000,0.866000,0,0.000000,0.000000,0.000000,0.866000
2016-12-22 00:00:00+08:00,0.869000,0.869000,0.869000,0.869000,0,0.000000,0.000000,0.000000,0.869000
2016-12-23 00:00:00+08:00,0.868000,0.868000,0.868000,0.868000,0,0.000000,0.000000,0.000000,0.868000
2016-12-27 00:00:00+08:00,0.867000,0.867000,0.867000,0.867000,0,0.000000,0.000000,0.000000,0.867000
2016-12-28 00:00:00+08:00,0.863000,0.863000,0.863000,0.863000,0,0.000000,0.000000,0.000000,0.863000
2016-12-29 00:00:00+08:00,0.869000,0.869000,0.869000,0.869000,0,0.000000,0.000000,0.000000,0.869000
2016-12-30 00:00:00+08:00,0.880000,0.880000,0.880000,0.880000,0,0.000000,0.000000,0.000000,0.880000
2017-01-03 00:00:00+08:00,0.888000,0.888000,0.888000,0.888000,0,0.000000,0.000000,0.000000,0.888000
2017-01-04 00:00:00+08:00,0.884000,0.884000,0.884000,0.884000,0,0.000000,0.000000,0.000000,0.884000
2017-01-05 00:00:00+08:00,0.896000,0.896000,0.896000,0.896000,0,0.000000,0.000000,0.000000,0.896000
2017-01-06 00:00:00+08:00,0.905000,0.905000,0.905000,0.905000,0,0.000000,0.000000,0.000000,0.905000
2017-01-09 00:00:00+08:00,0.905000,0.905000,0.905000,0.905000,0,0.000000,0.000000,0.000000,0.905000
2017-01-10 00:00:00+08:00,0.912000,0.912000,0.912000,0.912000,0,0.000000,0.000000,0.000000,0.912000
2017-01-11 00:00:00+08:00,0.909000,0.909000,0.909000,0.909000,0,0.000000,0.000000,0.000000,0.909000
2017-01-12 00:00:00+08:00,0.905000,0.905000,0.905000,0.905000,0,0.000000,0.000000,0.000000,0.905000
2017-01-17 00:00:00+08:00,0.903000,0.903000,0.903000,0.903000,0,0.000000,0.000000,0.000000,0.903000
2017-01-18 00:00:00+08:00,0.906000,0.906000,0.906000,0.906000,0,0.000000,0.000000,0.000000,0.906000
2017-01-19 00:00:00+08:00,0.895000,0.895000,0.895000,0.895000,0,0.000000,0.000000,0.000000,0.895000
2017-01-20 00:00:00+08:00,0.896000,0.896000,0.896000,0.896000,0,0.000000,0.000000,0.000000,0.896000
