Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-12-05 00:00:00+08:00,6.853688,6.853688,6.853688,6.853688,0,0.000000,0.000000,0.000000
2011-12-06 00:00:00+08:00,6.849256,6.849256,6.849256,6.849256,0,0.000000,0.000000,0.000000
2011-12-07 00:00:00+08:00,6.865941,6.865941,6.865941,6.865941,0,0.000000,0.000000,0.000000
2011-12-08 00:00:00+08:00,6.888301,6.888301,6.874456,6.874456,4300,0.000000,0.000000,0.000000
2011-12-09 00:00:00+08:00,6.881379,6.881379,6.867534,6.867534,5200,0.000000,0.000000,0.000000
2011-12-12 00:00:00+08:00,6.874456,6.874456,6.874456,6.874456,2000,0.000000,0.000000,0.000000
2011-12-13 00:00:00+08:00,6.874457,6.881379,6.874457,6.881379,30500,0.000000,0.000000,0.000000
2011-12-14 00:00:00+08:00,6.825996,6.839842,6.819073,6.839842,21100,0.000000,0.000000,0.000000
2011-12-15 00:00:00+08:00,6.853688,6.853688,6.853688,6.853688,3000,0.000000,0.000000,0.000000
2011-12-16 00:00:00+08:00,6.812149,6.819072,6.784457,6.784457,2500,0.000000,0.000000,0.000000
2011-12-19 00:00:00+08:00,6.814712,6.814712,6.814712,6.814712,0,0.000000,0.000000,0.000000
2011-12-20 00:00:00+08:00,6.821427,6.821427,6.821427,6.821427,0,0.000000,0.000000,0.000000
2011-12-21 00:00:00+08:00,6.867534,6.867534,6.867534,6.867534,10000,0.000000,0.000000,0.000000
2011-12-22 00:00:00+08:00,6.845726,6.845726,6.845726,6.845726,0,0.000000,0.000000,0.000000
2011-12-23 00:00:00+08:00,6.854034,6.854034,6.854034,6.854034,0,0.000000,0.000000,0.000000
2011-12-27 00:00:00+08:00,6.888302,6.888302,6.888302,6.888302,12000,0.000000,0.000000,0.000000
2011-12-28 00:00:00+08:00,6.888302,6.888302,6.888302,6.888302,900,0.000000,0.000000,0.000000
2011-12-29 00:00:00+08:00,6.864072,6.864072,6.864072,6.864072,0,0.000000,0.000000,0.000000
2011-12-30 00:00:00+08:00,6.881378,6.881378,6.874456,6.874456,6500,0.000000,0.000000,0.000000
2012-01-03 00:00:00+08:00,6.913570,6.913570,6.913570,6.913570,0,0.000000,0.000000,0.000000
2012-01-04 00:00:00+08:00,6.942992,6.942992,6.942992,6.942992,0,0.000000,0.000000,0.000000
2012-01-05 00:00:00+08:00,6.943685,6.943685,6.943685,6.943685,100,0.000000,0.000000,0.000000
2012-01-06 00:00:00+08:00,6.867534,6.867534,6.867534,6.867534,200,0.000000,0.000000,0.000000
2012-01-09 00:00:00+08:00,6.867534,6.867534,6.867534,6.867534,100,0.000000,0.000000,0.000000
2012-01-10 00:00:00+08:00,6.926654,6.926654,6.926654,6.926654,0,0.000000,0.000000,0.000000
2012-01-11 00:00:00+08:00,6.933648,6.933648,6.933648,6.933648,0,0.000000,0.000000,0.000000
2012-01-12 00:00:00+08:00,6.909070,6.909070,6.909070,6.909070,1000,0.000000,0.000000,0.000000
2012-01-13 00:00:00+08:00,6.971447,6.971447,6.971447,6.971447,0,0.000000,0.000000,0.000000
2012-01-16 00:00:00+08:00,6.972831,6.972831,6.972831,6.972831,0,0.000000,0.000000,0.000000
2012-01-17 00:00:00+08:00,7.006615,7.006615,7.006615,7.006615,0,0.000000,0.000000,0.000000
2012-01-18 00:00:00+08:00,6.964455,6.964455,6.957531,6.957531,1000,0.000000,0.000000,0.000000
2012-01-19 00:00:00+08:00,7.031813,7.031813,7.031813,7.031813,0,0.000000,0.000000,0.000000
2012-01-20 00:00:00+08:00,7.044759,7.044759,7.044759,7.044759,0,0.000000,0.000000,0.000000
2012-01-25 00:00:00+08:00,7.026760,7.026760,7.026760,7.026760,500,0.000000,0.000000,0.000000
2012-01-26 00:00:00+08:00,7.102912,7.102912,7.075221,7.075221,5000,0.000000,0.000000,0.000000
2012-01-27 00:00:00+08:00,7.120358,7.120358,7.120358,7.120358,0,0.000000,0.000000,0.000000
2012-01-30 00:00:00+08:00,7.095990,7.095990,7.095990,7.095990,5000,0.000000,0.000000,0.000000
2012-01-31 00:00:00+08:00,7.095990,7.095990,7.095990,7.095990,10000,0.000000,0.000000,0.000000
2012-02-01 00:00:00+08:00,7.104228,7.104228,7.104228,7.104228,0,0.000000,0.000000,0.000000
2012-02-02 00:00:00+08:00,7.075221,7.123681,7.075221,7.123681,24600,0.000000,0.000000,0.000000
2012-02-03 00:00:00+08:00,7.158573,7.158573,7.158573,7.158573,0,0.000000,0.000000,0.000000
2012-02-06 00:00:00+08:00,7.172141,7.172141,7.172141,7.172141,2100,0.000000,0.000000,0.000000
2012-02-07 00:00:00+08:00,7.241369,7.241369,7.220601,7.220601,2700,0.000000,0.000000,0.000000
2012-02-08 00:00:00+08:00,7.255215,7.255215,7.255215,7.255215,3000,0.000000,0.000000,0.000000
2012-02-09 00:00:00+08:00,7.269063,7.282909,7.269063,7.282909,600,0.000000,0.000000,0.000000
2012-02-10 00:00:00+08:00,7.289832,7.289832,7.289832,7.289832,4200,0.000000,0.000000,0.000000
2012-02-13 00:00:00+08:00,7.260133,7.260133,7.260133,7.260133,0,0.000000,0.000000,0.000000
2012-02-14 00:00:00+08:00,7.273423,7.273423,7.273423,7.273423,0,0.000000,0.000000,0.000000
2012-02-15 00:00:00+08:00,7.310601,7.310601,7.303678,7.310601,6200,0.000000,0.000000,0.000000
2012-02-16 00:00:00+08:00,7.248156,7.248156,7.248156,7.248156,0,0.000000,0.000000,0.000000
2012-02-17 00:00:00+08:00,7.275986,7.275986,7.275986,7.275986,2000,0.000000,0.000000,0.000000
2012-02-20 00:00:00+08:00,7.282909,7.282909,7.282909,7.282909,2300,0.000000,0.000000,0.000000
2012-02-21 00:00:00+08:00,7.255218,7.262141,7.255218,7.262141,48300,0.000000,0.000000,0.000000
2012-02-22 00:00:00+08:00,7.248293,7.248293,7.248293,7.248293,2100,0.000000,0.000000,0.000000
2012-02-23 00:00:00+08:00,7.269062,7.269062,7.269062,7.269062,1500,0.000000,0.000000,0.000000
2012-02-24 00:00:00+08:00,7.289832,7.310601,7.289832,7.310601,19500,0.000000,0.000000,0.000000
