Date,Open,High,Low,Close,Adj Close,Volume
2007-09-11,4.761186,7.538545,4.761186,7.538545,7.538545,1110958
2007-09-12,7.538545,8.332077,7.538545,7.935311,7.935311,64635
2007-09-13,7.935311,7.935311,7.538545,7.935311,7.935311,12
2007-09-14,7.935311,7.935311,7.538545,7.935311,7.935311,17
2007-09-17,7.538545,7.935311,7.538545,7.935311,7.935311,25
2007-09-18,7.935311,7.935311,7.935311,7.935311,7.935311,18071
2007-09-19,8.332077,8.332077,7.935311,7.935311,7.935311,10
2007-09-20,7.935311,8.332077,7.935311,7.935311,7.935311,49
2007-09-21,7.935311,8.332077,7.935311,8.332077,8.332077,12
2007-09-24,7.141780,7.538545,7.141780,7.538545,7.538545,51
2007-09-25,7.141780,7.141780,7.141780,7.141780,7.141780,1
2007-09-26,7.141780,7.141780,6.745014,7.141780,7.141780,8
2007-09-27,7.141780,7.141780,7.141780,7.141780,7.141780,13
2007-09-28,7.141780,7.141780,7.141780,7.141780,7.141780,3
2007-10-01,7.141780,7.935311,7.141780,7.538545,7.538545,82
2007-10-02,7.538545,7.935311,7.538545,7.538545,7.538545,29
2007-10-03,7.538545,7.538545,7.141780,7.141780,7.141780,27
2007-10-04,7.141780,7.538545,7.141780,7.538545,7.538545,22
2007-10-05,7.538545,7.538545,7.141780,7.538545,7.538545,29
2007-10-08,7.538545,7.538545,7.141780,7.141780,7.141780,28
2007-10-09,7.141780,7.141780,7.141780,7.141780,7.141780,19
2007-10-10,7.141780,7.141780,6.745014,7.141780,7.141780,19658
2007-10-11,6.745014,7.141780,6.745014,7.141780,7.141780,10
2007-10-12,6.745014,6.745014,6.745014,6.745014,6.745014,12
2007-10-15,6.745014,6.745014,6.348249,6.745014,6.745014,15
2007-10-16,6.745014,7.141780,6.745014,6.745014,6.745014,24
2007-10-17,6.348249,6.745014,6.348249,6.745014,6.745014,7
2007-10-18,6.348249,6.348249,6.348249,6.348249,6.348249,10
2007-10-19,6.348249,6.348249,5.951483,6.348249,6.348249,15
2007-10-22,5.951483,6.348249,5.951483,6.348249,6.348249,14
2007-10-23,6.348249,6.348249,5.951483,6.348249,6.348249,2
2007-10-24,6.348249,6.348249,5.951483,6.348249,6.348249,10
2007-10-25,5.951483,6.348249,5.951483,6.348249,6.348249,1
2007-10-26,5.951483,6.348249,5.951483,6.348249,6.348249,10
2007-10-29,5.951483,6.348249,5.951483,6.348249,6.348249,4
2007-10-30,6.348249,7.141780,6.348249,6.348249,6.348249,84
2007-10-31,6.348249,6.745014,6.348249,6.745014,6.745014,3
2007-11-01,6.348249,6.348249,6.348249,6.348249,6.348249,7
2007-11-02,5.951483,6.348249,5.951483,6.348249,6.348249,3
2007-11-05,5.951483,6.348249,5.951483,5.951483,5.951483,5
2007-11-06,5.951483,5.951483,5.554718,5.951483,5.951483,18
2007-11-07,5.951483,5.951483,5.951483,5.951483,5.951483,23
2007-11-09,5.554718,5.554718,5.554718,5.554718,5.554718,4
2007-11-12,5.554718,5.554718,5.157952,5.157952,5.157952,10
2007-11-13,5.157952,5.157952,4.761186,5.157952,5.157952,23
2007-11-14,5.157952,5.157952,5.157952,5.157952,5.157952,5
2007-11-15,5.157952,5.554718,5.157952,5.554718,5.554718,20
2007-11-16,5.554718,5.554718,5.554718,5.554718,5.554718,24
2007-11-19,5.554718,5.951483,5.554718,5.951483,5.951483,46
2007-11-20,5.554718,5.951483,5.157952,5.951483,5.951483,10
2007-11-21,5.554718,5.554718,5.157952,5.554718,5.554718,12
2007-11-22,5.554718,5.554718,5.157952,5.554718,5.554718,16
2007-11-23,5.157952,5.157952,5.157952,5.157952,5.157952,1852
2007-11-26,5.157952,5.157952,4.761186,5.157952,5.157952,18587
2007-11-27,5.157952,5.554718,5.157952,5.554718,5.554718,15
2007-11-28,5.554718,5.554718,5.157952,5.554718,5.554718,30
2007-11-29,5.554718,5.554718,5.157952,5.157952,5.157952,5
2007-11-30,5.157952,5.554718,5.157952,5.157952,5.157952,4
2007-12-03,5.554718,5.554718,5.157952,5.157952,5.157952,5
2007-12-04,5.554718,5.554718,5.157952,5.157952,5.157952,15
2007-12-05,5.554718,5.554718,5.157952,5.157952,5.157952,22859
2007-12-06,5.554718,5.554718,5.554718,5.554718,5.554718,2898
2007-12-07,5.554718,5.554718,5.157952,5.554718,5.554718,13660
2007-12-10,5.554718,5.554718,5.554718,5.554718,5.554718,13219
2007-12-11,5.554718,5.554718,5.554718,5.554718,5.554718,315
2007-12-12,5.554718,5.554718,5.554718,5.554718,5.554718,0
2007-12-13,5.554718,5.554718,5.157952,5.157952,5.157952,44761
2007-12-14,5.157952,5.157952,5.157952,5.157952,5.157952,0
2007-12-17,5.157952,5.157952,5.157952,5.157952,5.157952,20289
2007-12-18,4.761186,5.157952,4.761186,5.157952,5.157952,1524
2007-12-19,5.157952,5.554718,5.157952,5.554718,5.554718,11845
2007-12-21,5.157952,5.554718,5.157952,5.554718,5.554718,5355
2007-12-24,5.157952,5.157952,5.157952,5.157952,5.157952,378
2007-12-26,5.157952,5.157952,5.157952,5.157952,5.157952,2003
2007-12-27,5.157952,5.157952,5.157952,5.157952,5.157952,1613
2007-12-28,5.157952,5.157952,5.157952,5.157952,5.157952,0
2007-12-31,5.157952,5.157952,5.157952,5.157952,5.157952,2835
2008-01-02,5.157952,5.157952,5.157952,5.157952,5.157952,4675
2008-01-03,5.157952,5.157952,5.157952,5.157952,5.157952,9892
2008-01-04,5.157952,5.554718,5.157952,5.157952,5.157952,19784
2008-01-07,5.157952,5.554718,4.761186,5.157952,5.157952,5696
2008-01-08,5.157952,5.554718,5.157952,5.554718,5.554718,20717
2008-01-09,5.157952,5.157952,4.761186,5.157952,5.157952,806
2008-01-10,5.157952,5.157952,4.761186,4.761186,4.761186,17176
2008-01-11,4.761186,5.157952,4.761186,5.157952,5.157952,10560
2008-01-14,4.761186,4.761186,4.364421,4.761186,4.761186,907
2008-01-15,4.761186,4.761186,3.967655,4.761186,4.761186,15449
2008-01-16,4.364421,4.364421,3.967655,4.364421,4.364421,8254
2008-01-17,3.967655,4.364421,3.570890,4.364421,4.364421,16823
2008-01-18,3.967655,4.364421,3.967655,4.364421,4.364421,7964
2008-01-21,3.967655,3.967655,3.570890,3.967655,3.967655,18159
2008-01-22,3.570890,3.570890,2.777359,3.570890,3.570890,43060
2008-01-23,3.174124,3.570890,2.777359,3.570890,3.570890,16760
2008-01-24,3.570890,3.570890,3.174124,3.570890,3.570890,7712
2008-01-25,3.174124,3.570890,3.174124,3.174124,3.174124,4146
2008-01-28,3.570890,3.570890,3.174124,3.570890,3.570890,19873
2008-01-29,3.570890,3.967655,3.570890,3.967655,3.967655,5696
2008-01-30,3.570890,3.570890,3.570890,3.570890,3.570890,2117
2008-01-31,3.174124,3.570890,3.174124,3.174124,3.174124,8443
2008-02-01,3.174124,3.570890,3.174124,3.174124,3.174124,20289
2008-02-04,3.174124,3.570890,3.174124,3.174124,3.174124,5494
2008-02-05,3.174124,3.570890,3.174124,3.570890,3.570890,831
2008-02-06,3.174124,3.570890,3.174124,3.570890,3.570890,5595
2008-02-11,3.174124,3.570890,3.174124,3.570890,3.570890,264
2008-02-12,3.570890,3.570890,3.570890,3.570890,3.570890,63
2008-02-13,3.570890,4.364421,3.570890,3.570890,3.570890,77615
2008-02-14,3.570890,3.570890,3.570890,3.570890,3.570890,0
2008-02-15,3.570890,3.967655,3.570890,3.967655,3.967655,16004
2008-02-18,3.967655,3.967655,3.967655,3.967655,3.967655,7372
2008-02-19,3.967655,3.967655,3.967655,3.967655,3.967655,3780
2008-02-20,3.967655,3.967655,3.570890,3.570890,3.570890,7183
2008-02-21,3.570890,3.570890,3.570890,3.570890,3.570890,37
2008-02-22,3.570890,3.570890,3.570890,3.570890,3.570890,2558
2008-02-25,3.570890,3.967655,3.570890,3.570890,3.570890,21032
2008-02-26,3.570890,3.570890,3.570890,3.570890,3.570890,40641
2008-02-27,3.570890,3.570890,3.570890,3.570890,3.570890,315
2008-02-28,3.570890,3.967655,3.570890,3.570890,3.570890,1398
2008-02-29,3.570890,3.967655,3.570890,3.570890,3.570890,8733
2008-03-03,3.570890,3.570890,3.570890,3.570890,3.570890,7233
2008-03-04,3.570890,3.570890,3.570890,3.570890,3.570890,33470
2008-03-05,3.174124,3.174124,3.174124,3.174124,3.174124,126
2008-03-06,3.570890,3.570890,3.570890,3.570890,3.570890,6401
2008-03-07,3.570890,3.967655,3.570890,3.967655,3.967655,15928
2008-03-10,3.570890,3.570890,3.174124,3.174124,3.174124,3679
2008-03-11,3.174124,3.570890,3.174124,3.570890,3.570890,1915
2008-03-12,3.570890,3.570890,3.570890,3.570890,3.570890,0
2008-03-13,3.174124,3.570890,3.174124,3.570890,3.570890,14378
2008-03-14,3.174124,3.570890,3.174124,3.570890,3.570890,14706
2008-03-17,3.174124,3.174124,2.777359,3.174124,3.174124,5796
2008-03-18,2.777359,3.174124,2.777359,2.777359,2.777359,1890
2008-03-19,2.777359,3.174124,2.777359,3.174124,3.174124,2469
2008-03-20,2.777359,3.174124,2.777359,3.174124,3.174124,3730
2008-03-24,2.777359,3.174124,2.777359,3.174124,3.174124,1915
2008-03-25,2.777359,3.174124,2.777359,3.174124,3.174124,2167
2008-03-26,2.777359,3.174124,2.777359,3.174124,3.174124,1285
2008-03-27,2.777359,3.174124,2.777359,3.174124,3.174124,3553
2008-03-28,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-03-31,2.777359,3.174124,2.777359,3.174124,3.174124,415
2008-04-01,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-04-02,3.174124,3.570890,2.777359,2.777359,2.777359,46034
2008-04-03,2.777359,2.777359,2.777359,2.777359,2.777359,4801
2008-04-04,2.777359,2.777359,2.777359,2.777359,2.777359,13421
2008-04-07,2.380593,2.777359,2.380593,2.777359,2.777359,3578
2008-04-08,2.380593,2.777359,2.380593,2.777359,2.777359,5922
2008-04-09,2.777359,2.777359,2.777359,2.777359,2.777359,0
2008-04-10,2.777359,2.777359,2.380593,2.380593,2.380593,1524
2008-04-11,2.380593,2.380593,2.380593,2.380593,2.380593,49638
2008-04-14,2.380593,2.380593,2.380593,2.380593,2.380593,11240
2008-04-15,2.380593,2.777359,2.380593,2.777359,2.777359,189
2008-04-16,2.777359,2.777359,2.777359,2.777359,2.777359,0
2008-04-17,2.380593,2.777359,2.380593,2.777359,2.777359,7195
2008-04-18,2.380593,2.777359,2.380593,2.777359,2.777359,2167
2008-04-21,2.380593,2.380593,2.380593,2.380593,2.380593,1197
2008-04-22,2.380593,2.380593,2.380593,2.380593,2.380593,2835
2008-04-23,2.777359,2.777359,2.777359,2.777359,2.777359,25
2008-04-24,1.983827,2.777359,1.983827,2.380593,2.380593,2835
2008-04-25,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-04-28,2.380593,2.380593,2.380593,2.380593,2.380593,1247
2008-04-29,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-04-30,2.380593,2.380593,2.380593,2.380593,2.380593,604
2008-05-02,2.380593,2.380593,2.380593,2.380593,2.380593,4095
2008-05-05,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-05-06,2.380593,2.777359,2.380593,2.777359,2.777359,1222
2008-05-07,2.380593,2.380593,2.380593,2.380593,2.380593,630
2008-05-08,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-05-09,2.380593,2.380593,2.380593,2.380593,2.380593,1726
2008-05-12,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-05-13,2.380593,2.380593,2.380593,2.380593,2.380593,315
2008-05-14,2.380593,2.380593,1.983827,2.380593,2.380593,6830
2008-05-15,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-05-16,2.777359,3.174124,2.380593,2.777359,2.777359,13017
2008-05-20,2.777359,3.174124,2.380593,2.777359,2.777359,3793
2008-05-21,2.380593,2.777359,2.380593,2.777359,2.777359,2532
2008-05-22,2.777359,2.777359,2.777359,2.777359,2.777359,3780
2008-05-23,2.777359,3.174124,2.777359,3.174124,3.174124,2545
2008-05-26,2.777359,3.174124,2.777359,3.174124,3.174124,2532
2008-05-27,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-05-28,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-05-29,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-05-30,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-02,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-03,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-04,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-05,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-06,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-09,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-10,3.174124,3.174124,3.174124,3.174124,3.174124,0
2008-06-11,1.983827,2.777359,1.983827,2.777359,2.777359,3490
2008-06-12,2.380593,2.777359,2.380593,2.777359,2.777359,4322
2008-06-13,2.380593,2.380593,1.983827,1.983827,1.983827,5544
2008-06-16,2.380593,2.380593,2.380593,2.380593,2.380593,12
2008-06-17,1.983827,2.777359,1.983827,2.777359,2.777359,5091
2008-06-18,2.380593,2.380593,2.380593,2.380593,2.380593,2180
2008-06-19,2.380593,2.380593,2.380593,2.380593,2.380593,1260
2008-06-20,1.983827,2.380593,1.983827,1.983827,1.983827,5343
2008-06-23,2.380593,2.380593,2.380593,2.380593,2.380593,63
2008-06-24,2.380593,2.380593,2.380593,2.380593,2.380593,756
2008-06-25,1.983827,2.380593,1.983827,2.380593,2.380593,2923
2008-06-26,1.983827,1.983827,1.983827,1.983827,1.983827,4637
2008-06-27,1.983827,2.380593,1.983827,2.380593,2.380593,5847
2008-06-30,1.983827,2.380593,1.983827,2.380593,2.380593,2230
2008-07-01,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-07-02,2.380593,2.380593,2.380593,2.380593,2.380593,0
2008-07-03,1.983827,1.983827,1.983827,1.983827,1.983827,378
2008-07-04,2.380593,2.380593,2.380593,2.380593,2.380593,63
2008-07-07,2.380593,2.380593,2.380593,2.380593,2.380593,0
